last_traded_time,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_2,open_2,close_2,high,low,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_3,open_3,close_3,high,low,ltp_4,bid_price_4,ask_price_4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_4,open_4,close_4,high_4,low_4,final_signal,result,datetime,open,high,low,close,non_zero_vol,non_zero_vol,non_zero_vol
29-04-2025 09:35,-67.7,126750,112350,-63.5,-60.4,188025,-41250,YES,-58125,Y,24538.52,24553.3,24485.6,24554.8,24480,-28.4,228675,252750,-29.1,-29.15,12260850,-484050,YES,418200,YES,97.85,101,72.6,101.6,67.1,35.4,336975,256725,36.65,36.7,13217025,90825,N,-423825,YES,75.58,65.6,101,108.35,65.1,-167.4,-178.2,-178,55680,-6420,N,4920,N,56042.98,56027.4,55860,56031.8,55805.6,SELL,win,29-04-2025 09:35,24440.85,24442.5,24359.2,24369.45,171,179,180
29-04-2025 09:40,-41.2,224775,120150,-42.4,-46.6,411525,7275,Y,24600,YES,24519.19,24485.8,24444.6,24514.9,24432.6,-12.9,257850,258450,-12.15,-12.15,14438775,228525,Y,226275,N,92.28,71.5,58.6,82.7,56.35,36.35,118425,124200,36.95,37,16232025,-99300,Y,-65100,Y,86.3,101.8,138.15,143.25,89.5,-94.2,-82.4,-93,82170,11040,N,15960,N,56006.44,55859.2,55765,55945,55701.4,BUY,not_triggered,29-04-2025 09:40,24370.1,24387.05,24303.9,24316.6,180,180,177
29-04-2025 09:45,-3.5,167775,130275,-5.8,-5.4,262500,82050,Y,18525,N,24510.91,24447.6,24444.1,24491.8,24431.5,2.25,316950,298950,2.95,2.9,9945675,207600,N,233775,N,89.46,60,62.25,77.2,59.7,8.3,117675,142650,7.55,7.65,7807575,-28125,YES,72525,Y,91.15,132.05,140.35,149.85,108.15,39.8,29.8,27.4,42990,3480,N,5700,N,55991.33,55760.2,55800,55879.8,55712.6,no signal,exc_loss,29-04-2025 09:45,24317.85,24364.5,24308.1,24315.55,179,180,178
29-04-2025 09:50,12.2,126225,105450,4.8,9.3,205650,15225,N,-5850,Y,24503.77,24444.6,24456.8,24462.5,24416.2,-3,357750,379125,-3.5,-3.55,7790250,-61200,YES,255825,YES,87.08,63.5,60.5,64.85,53,-9.4,126375,136875,-8.7,-8.6,5696700,-25275,N,7050,N,94.69,137.75,128.35,156.2,123.3,12.2,14.8,12.2,34650,6780,N,11850,N,55980.3,55800,55812.2,55847,55723.6,no signal,win,29-04-2025 09:50,24316.75,24340.05,24290.75,24329.1,174,180,180
29-04-2025 09:55,52.1,100200,129525,52.1,50,184350,66675,Y,97500,YES,24502.91,24452.9,24505,24517.8,24446.6,16.8,299775,354750,16.3,16.35,12232800,142050,Y,-330900,Y,85.69,61.1,77.9,82.7,59.1,-39.65,200625,182100,-38.95,-39.05,5870775,-9150,N,98625,Y,95.07,127.1,87.45,131.4,83.3,74.2,75.8,74,41490,2760,N,-810,N,55975.07,55812.2,55886.4,55945,55801,BUY,reverse,29-04-2025 09:55,24330.15,24395,24326.5,24390.25,175,180,180
29-04-2025 10:00,-9.7,101775,100350,-13.3,-10.8,97800,18225,N,28200,N,24502.67,24503.9,24494.2,24514.9,24476.1,-6.7,303000,311625,-6.95,-6.95,9951600,-56175,YES,322200,YES,84.66,77.2,70.5,80.25,63.45,8.1,255600,231150,8.35,8.4,5733675,105525,YES,57750,N,95.01,88.4,96.5,106.2,84.75,-6.4,-25.6,-26.4,19050,-8850,N,1980,N,55971.95,55886.4,55880,55918.8,55809,SELL,win,29-04-2025 10:00,24390,24396.15,24362.2,24378.3,159,180,180
29-04-2025 10:05,-27.8,77250,106875,-30.1,-27.8,99000,17400,N,18075,N,24501.2,24490,24462.2,24490,24450.3,-10.85,420900,386400,-10.95,-11,7100025,25575,Y,239100,N,83.41,70.15,59.3,70.9,56.35,19.5,178575,250425,19.05,19.05,5955525,1950,Y,-90000,YES,95.98,96.95,116.45,123.4,95.85,-153,-154.2,-152.2,34980,-1590,N,-5100,N,55962.15,55873.4,55720.4,55873.4,55706,no signal,open_win,29-04-2025 10:05,24379.15,24379.75,24333.8,24344.65,157,180,180
29-04-2025 10:10,4,67050,53250,3.1,7,39300,51375,Y,-10200,Y,24500.65,24461,24465,24480,24452.1,-1.75,417075,347325,-1.55,-1.45,4971600,65325,Y,140100,N,82.52,58.85,57.1,63.6,55.75,-7.95,195225,226500,-8.2,-8.2,3583875,-67875,Y,65325,Y,96.42,116.6,108.65,120.9,97.45,36.8,42,45,19110,28260,N,9570,N,55956.83,55713.2,55750,55800,55701,BUY,reverse,29-04-2025 10:10,24345.2,24365.1,24338.55,24351.55,135,179,179
29-04-2025 10:15,-35,86175,76350,-34.6,-39.1,78000,-30300,YES,18000,YES,24498.99,24464,24429,24470,24429,-12.15,459225,510225,-10.95,-10.95,6924900,-294600,YES,253650,YES,80.99,57.15,45,59.2,45,19.85,185925,202800,19.15,19.05,4348800,135900,YES,-33075,YES,97.33,108.55,128.4,129.5,104.7,-66.6,-65.2,-74.8,39120,1800,N,6240,N,55943.83,55743.2,55676.6,55755,55655,SELL,open_loss,29-04-2025 10:15,24351.3,24354.1,24319,24319,153,180,180
29-04-2025 10:20,28.9,96300,77325,25,26,90675,9825,Y,31275,N,24496.94,24428,24456.9,24456.9,24428,7.45,675000,708825,8,7.95,4571550,314850,Y,-39300,Y,79.96,45.2,52.65,54.2,44.8,-18.5,181350,233400,-19.25,-19.25,3118275,-77175,Y,155700,Y,98.02,130.65,112.15,131.25,110.75,57.4,52,59.4,18240,15870,N,14130,N,55938.33,55676.6,55734,55737.6,55660.4,BUY,reverse,29-04-2025 10:20,24318.1,24347.1,24317.4,24346.4,154,181,177
29-04-2025 10:25,-25.7,106650,106650,-20.3,-25,70800,7875,N,-1125,Y,24495.35,24456.9,24431.2,24460,24419,-8.5,747600,705750,-8.2,-8.2,4495500,-105600,YES,23550,YES,78.94,52.5,44,53.75,41.25,17.75,202050,214725,17.35,17.4,3448800,27675,YES,-107775,YES,98.88,112.55,130.3,137.5,109.7,-98.6,-98,-91.6,34770,-810,N,-570,N,55927.2,55724.8,55626.2,55748,55605,SELL,exc_loss,29-04-2025 10:25,24346.45,24348.15,24311.3,24317.8,152,178,178
29-04-2025 10:30,0.8,120300,86550,-3,-5.8,76950,25425,N,10500,N,24493.63,24426.2,24427,24442.7,24418,-2,690375,768975,-2.05,-2.15,3618675,89550,Y,90675,YES,78.1,44.3,42.3,46.9,41.1,1.45,184200,192225,1.55,1.65,2745750,11775,N,72375,Y,99.64,129.35,130.8,139.9,120.4,-11,5.8,0,44190,6900,N,-24270,N,55911.46,55646,55635,55680,55565.4,no signal,reverse,29-04-2025 10:30,24318.85,24329.7,24305.5,24314.95,136,180,179
29-04-2025 10:35,13.6,98175,51225,14.1,15,55500,5025,N,46500,YES,24492.47,24427,24440.6,24446.2,24423.8,1.4,701625,550500,1.25,1.25,3258300,5175,N,-39825,Y,77.38,43.35,44.75,46.9,41,-7.55,200850,216750,-7.1,-7,2164875,-57825,Y,55425,N,100.11,128.9,121.35,132.3,116.75,1,-10,-4.4,18930,-9690,N,-2310,N,55905.78,55635,55636,55674.8,55610,no signal,im_loss,29-04-2025 10:35,24316.2,24335.25,24314.55,24331.5,131,181,181
29-04-2025 10:40,-12.5,104025,74400,-10.8,-7.6,82275,-4875,YES,2625,Y,24490.86,24442,24429.5,24446.2,24423,-3.8,580575,721050,-4,-3.95,3065850,-158475,YES,201975,YES,76.69,44.85,41.05,45.15,39.15,7.3,165300,249750,7.65,7.65,2139075,8025,YES,-53175,YES,100.62,121,128.3,137,120.65,-72.8,-61.8,-62,29910,-6390,N,4290,N,55895.79,55636,55563.2,55636,55563.2,SELL,reverse,29-04-2025 10:40,24331.55,24333.9,24312.8,24321.5,125,180,180
29-04-2025 10:45,31.6,140625,74775,28.9,26.1,52500,5625,N,66450,YES,24490.15,24431.3,24462.9,24463,24428.5,7.2,764325,871050,7.2,7.2,3811125,194625,Y,-98775,Y,75.96,41.15,48.35,48.5,40.2,-19.35,209250,232125,-18.85,-18.9,2387175,-90675,Y,62925,Y,100.93,128.55,109.2,130.2,108.9,135.8,129.8,136,38730,6660,N,-10260,N,55883.96,55561,55696.8,55696.8,55529,BUY,exc_loss,29-04-2025 10:45,24321.85,24352.35,24317.95,24350.7,144,180,180
29-04-2025 10:50,-21,88800,48075,-19.4,-18,54375,1650,YES,21450,N,24489.47,24462,24441,24463.3,24438.1,-5.8,921750,1045725,-5.8,-5.8,3557775,-44175,YES,123300,YES,75.29,48.3,42.5,49.35,40.3,10.25,338175,292125,10.05,10.05,2522250,40425,YES,-21150,YES,101.24,109.2,119.45,123.8,108.05,-91,-84,-78,13830,3090,N,180,N,55880.71,55697,55606,55700,55600,SELL,reverse,29-04-2025 10:50,24349.85,24353.7,24328.45,24330.85,140,181,181
29-04-2025 10:55,5.3,125775,72075,4.9,2.6,38475,-1050,YES,-11550,Y,24488.99,24441,24446.3,24460.8,24440,-1.7,1236075,951975,-1.7,-1.7,2971575,-11250,Y,114300,N,74.73,42.85,41.15,47.7,40.65,0.05,244650,287325,0.3,0.2,2281275,17775,N,-2475,N,101.49,119.55,119.6,122,108.6,-1.4,-0.8,-9.4,8790,780,N,2220,N,55878.6,55606,55604.6,55671.2,55600.6,no signal,exc_loss,29-04-2025 10:55,24330.25,24349.95,24330.25,24333.8,135,180,180
29-04-2025 11:00,8.9,67800,110850,10.8,11.6,54000,6075,N,-16050,Y,24488.39,24448.1,24457,24463.6,24442.5,5.2,936900,925200,4.95,4.95,2762625,35550,Y,-14850,Y,74.25,41.45,46.65,47.2,41.45,-11.7,285375,312675,-11.4,-11.45,1387200,-15900,Y,49725,Y,101.59,119.45,107.75,119.45,106.6,20.4,17.4,20.4,10800,3630,N,-17220,N,55875.9,55604.6,55625,55659.8,55601,BUY,exc_loss,29-04-2025 11:00,24334.7,24351.9,24332.8,24351.9,109,175,180
29-04-2025 11:05,19.4,71025,118800,18,19.1,66300,2850,YES,58350,YES,24488.11,24459.6,24479,24482.7,24459.6,7.6,690525,760200,7.4,7.45,6453150,66450,Y,-195525,Y,73.45,47.15,54.75,55.8,46.6,-11.95,246600,217425,-11.55,-11.55,2680125,-15300,N,31650,N,101.55,106.7,94.75,107.45,94.2,29,27.2,24.4,7050,10350,N,-12450,N,55874.37,55625.4,55654.4,55687,55625.4,no signal,reverse,29-04-2025 11:05,24353.05,24369.85,24351.9,24367.1,152,176,180
29-04-2025 11:10,-22.6,56400,97050,-20.9,-22.6,154050,-9975,YES,15525,N,24486.95,24479.6,24457,24480,24453.6,-8.25,862350,845250,-8.15,-8.25,4693800,-90975,YES,166275,YES,72.83,55,46.75,55.3,44,7.05,217950,275400,6.85,6.85,2290950,73500,YES,-7275,YES,101.51,94.25,101.3,104.55,93.95,-23.2,-21.6,-28,5940,-1440,N,-750,N,55872.96,55654.4,55631.2,55672,55604.6,SELL,exc_loss,29-04-2025 11:10,24367.25,24369.7,24350.6,24356.05,132,180,180
29-04-2025 11:15,-7,62700,104925,-8.3,-13.4,183900,21825,Y,50775,YES,24484.97,24457,24450,24465,24442,-2.75,1040925,1042275,-2.7,-2.75,3137250,54975,Y,74250,N,72.34,46.85,44.1,48.05,41.75,5.5,230850,275700,5.9,5.95,2387925,-6450,Y,-3000,N,101.63,101.1,106.6,112.65,99.85,13.8,-2.8,11.4,7080,1590,N,-2550,N,55871.19,55631.2,55645,55645,55600,BUY,not_triggered,29-04-2025 11:15,24356.55,24358.5,24338.95,24348.8,136,180,180
29-04-2025 11:20,6.1,76575,106950,1,4.2,34650,-12600,YES,-6600,Y,24484.71,24450,24456.1,24468,24448.1,-0.1,1152675,1211025,-0.65,-0.7,3085800,26250,N,68100,N,71.91,44.45,44.35,49.05,43.05,0.05,285900,277575,0.55,0.55,1901775,13200,N,6450,N,101.66,105.7,105.75,108.3,97.85,-43.2,-40,-43.8,13020,-1710,N,14220,N,55868.32,55644.8,55601.6,55665,55601,no signal,reverse,29-04-2025 11:20,24348.3,24360.35,24347.05,24348.95,89,181,181
29-04-2025 11:25,-1.8,51000,148275,-1.6,-5.9,35475,-4350,N,-1650,N,24484.4,24451.8,24450,24465.3,24449.5,0.15,882975,1066575,0.15,0.15,2075850,11175,N,36675,N,71.63,44.1,44.25,48.2,43.75,0.7,286875,277275,0.75,0.75,1225950,-750,Y,7800,N,101.68,106.3,107,107.85,100.3,-18.6,-25.6,-30,7320,-3360,N,-14940,N,55866.46,55601.6,55583,55637.6,55575.2,no signal,exc_loss,29-04-2025 11:25,24349.05,24358.75,24347.6,24349.25,88,179,179
29-04-2025 11:30,0,105825,96675,0.8,1.8,84450,-9300,YES,-525,N,24483.49,24450,24450,24457,24435,0.35,1044750,1281000,0.45,0.5,3596400,-156675,YES,10350,N,71.09,44.25,44.6,46,40.1,0.1,309000,252225,-0.15,-0.25,2379450,-44250,Y,-38025,YES,101.84,106.9,107,117.4,105,7,12.6,9.6,26190,10290,N,1440,N,55858.61,55583,55590,55606.4,55509,SELL,reverse,29-04-2025 11:30,24348.65,24351.6,24334.95,24347.65,129,180,180
29-04-2025 11:35,-0.3,52950,104850,-4.2,-4.1,60600,-12675,YES,1500,N,24482.96,24450,24449.7,24457.8,24445.3,-0.7,1056900,1041300,-0.5,-0.5,2492550,29475,Y,-22125,Y,70.78,44.8,44.1,48,43.95,-0.95,260850,273075,-0.95,-1.1,1174875,50025,YES,64650,Y,101.87,106.85,105.9,108.5,102.95,-3.6,1,-6.2,8460,-19650,N,1770,N,55856.44,55590,55586.4,55598.2,55552,no signal,reverse,29-04-2025 11:35,24347.95,24353.6,24341.6,24346.45,106,180,180
29-04-2025 11:40,8.6,64800,139950,10.5,8.8,27750,7500,Y,3300,N,24482.72,24449.7,24458.3,24460.5,24442.5,2,909825,1060125,1.7,1.7,1965150,73950,Y,-3150,N,70.52,43.85,45.85,46.9,42.35,-4.9,282375,301800,-5.05,-5.05,1107675,-49275,Y,37500,N,101.88,106.75,101.85,108.35,99.5,23.6,29,32.2,12300,120,N,-5910,N,55853.54,55586.4,55610,55629,55568.4,no signal,reverse,29-04-2025 11:40,24346.7,24356.8,24342.2,24354.4,97,181,181
29-04-2025 11:45,-13.1,59100,74325,-14.6,-13,20100,1425,YES,-900,Y,24482.52,24458.3,24445.2,24459.1,24438.7,-3.95,863175,855900,-4.05,-4,2373075,-7950,YES,210075,YES,70.19,45.7,41.75,46.65,41.15,9.7,245100,306150,9.75,9.75,1733100,24075,YES,-38550,YES,101.96,101.65,111.35,113.5,100.35,-37.4,-38,-44.2,9510,5940,N,8070,N,55851.03,55610,55572.6,55621.6,55550,SELL,win,29-04-2025 11:45,24354.65,24355.8,24335.3,24340.15,85,180,180
29-04-2025 11:50,-15,89175,60225,-19.7,-18.4,43800,-3300,YES,5025,N,24481.94,24441.7,24426.7,24445.1,24420.2,-5.15,1080450,1023300,-5.1,-5.15,3750150,-317100,YES,-8775,Y,69.62,41.8,36.65,42.2,35.4,11.85,256200,277800,11.3,11.4,2625375,54225,YES,-146250,YES,102.26,111,122.85,125.8,111,-43.2,-57.6,-51,9960,1050,N,-3210,N,55848.24,55571.8,55528.6,55579.8,55515,SELL,win,29-04-2025 11:50,24340.8,24340.85,24321,24322.95,106,180,180
29-04-2025 11:55,-18.8,125625,123300,-13.7,-15.2,119925,-94125,YES,1500,Y,24480.1,24426.7,24407.9,24431.9,24405.6,-2.5,1323825,1438275,-2.65,-2.7,4158150,2925,Y,13425,YES,68.95,36.75,34.25,38.25,33.9,11.15,201075,210225,11.4,11.3,3431400,-12375,Y,-80700,Y,102.78,122.8,133.95,135.4,117.45,-41,-29,-42.2,25380,-9630,N,3360,N,55840.63,55528.6,55487.6,55542,55475,BUY,reverse,29-04-2025 11:55,24323.4,24329.1,24311.95,24313.25,146,181,181
29-04-2025 12:00,12.4,114675,91875,11.1,12.5,141150,-2550,Y,-11400,Y,24477.65,24412.1,24424.5,24425,24396.2,3.45,1305450,1414200,3.6,3.55,4221150,124725,Y,-80325,Y,68.31,34.95,38.4,40.05,33.5,-9.7,161625,162150,-9.85,-9.95,3286800,-87900,Y,7950,Y,103.49,134.5,124.8,145.15,123.95,78.6,68.6,66.4,20880,7470,N,-26730,N,55834.48,55482.8,55561.4,55563.6,55460,BUY,reverse,29-04-2025 12:00,24313.4,24322.5,24302.45,24322.05,157,180,180
29-04-2025 12:05,-3.1,127050,74700,-0.2,-1.7,29400,13200,N,6450,N,24477.25,24424.5,24421.4,24427,24415,-1.95,1327800,1470675,-2.6,-2.6,2782425,133800,N,58425,YES,67.9,38,36.05,38.45,33.85,-2.2,195225,218700,-2.3,-2.15,1768725,-8550,YES,48150,Y,103.74,124.5,122.3,130.85,121.9,-26.6,-30.4,-29.4,14730,3540,N,-1890,N,55830.8,55561.4,55534.8,55564.6,55505.2,no signal,reverse,29-04-2025 12:05,24322.15,24323.75,24310.65,24315.5,112,180,180
29-04-2025 12:10,2.5,58350,54750,2.3,1.1,25275,4200,N,2400,Y,24476.91,24421.4,24423.9,24429.1,24411,-1.85,1720500,1652700,-1.7,-1.6,2491875,-96300,YES,69000,N,67.52,36.1,34.25,36.8,32.8,-1.55,234375,247725,-2.4,-2.3,1748025,12375,YES,26925,N,103.95,121.9,120.35,127.55,115.85,-4.8,-5.8,-9.6,8730,-7740,N,-8340,N,55828.57,55534.8,55530,55550,55511.2,no signal,reverse,29-04-2025 12:10,24315.5,24322.3,24309.2,24316.6,100,180,180
29-04-2025 12:15,-1.3,55725,51600,-4,-3,32700,21450,N,11400,N,24476.5,24424.6,24423.3,24434.9,24417,-1.8,1774200,1562625,-1.35,-1.4,2182350,25500,Y,58275,N,67.19,34.5,32.7,36.45,32.6,1,230775,238575,-0.7,-0.75,1708800,-16425,Y,92925,Y,104.13,119.05,120.05,127.15,114.45,-21,-14.6,-20,6210,20130,N,8010,N,55827.01,55525,55504,55559.6,55504,BUY,reverse,29-04-2025 12:15,24316.4,24321.6,24310.65,24313.1,105,180,176
29-04-2025 12:20,2.5,38550,71625,-0.9,2.6,29700,-7800,YES,72300,YES,24476.08,24417.5,24420,24427.5,24409,-0.05,1829775,1900350,0.1,0.1,2359650,-25350,YES,-39150,Y,66.82,32.8,32.75,33.4,30.7,-0.8,198600,255900,-0.9,-0.9,1700625,7575,YES,40725,N,104.33,120,119.2,130.75,116.5,11.8,4,6,8280,10080,N,1050,N,55824.81,55504,55515.8,55530,55483.6,SELL,reverse,29-04-2025 12:20,24315.1,24315.85,24304.1,24313.65,96,180,180
29-04-2025 12:25,-13,52200,61050,-5.7,-10.7,27600,11700,N,1350,Y,24475.66,24424.5,24411.5,24424.5,24408.2,-2,1518300,1749675,-1.75,-1.75,2097450,-128925,YES,-225,YES,66.49,32.55,30.55,33.4,29.6,5.35,211125,280425,5.1,5.25,1167000,18375,N,-42900,YES,104.47,119.6,124.95,128.75,117.8,-29.4,-33.6,-29.4,10320,1470,N,330,N,55821.96,55515.8,55486.4,55520,55468.6,SELL,reverse,29-04-2025 12:25,24313.65,24317.25,24306.6,24309.75,86,181,181
29-04-2025 12:30,14.1,64575,84825,14.5,17.6,68100,-975,YES,-15000,Y,24474.79,24411,24425.1,24428.9,24410,2.5,1596000,1734975,2.85,2.85,2578050,105975,Y,-75975,Y,66.1,30.6,33.1,33.8,30.25,-6.2,197700,215100,-6.65,-6.7,1367550,-225,Y,24075,Y,104.6,125.15,118.95,125.2,116.05,45.8,46.8,54,9960,21300,N,3300,N,55819.33,55471.8,55517.6,55537.4,55460,BUY,exc_loss,29-04-2025 12:30,24309.25,24330.8,24309.15,24329.95,121,180,180
29-04-2025 12:35,13.1,71550,146625,12.6,13.3,45075,-15300,YES,-3450,N,24474.4,24428.9,24442,24446.7,24422.9,2.2,1478025,1363200,2.05,2.05,3228375,62325,N,53925,YES,65.66,33.2,35.4,36.65,32.35,-7.6,206400,242925,-7.45,-7.35,1709400,-40950,Y,2775,YES,104.67,118.85,111.25,120.75,104.95,57.4,59.8,43.6,12690,1410,N,-690,N,55816.5,55517.6,55575,55577.8,55506,SELL,reverse,29-04-2025 12:35,24328.75,24347.95,24325.4,24341.35,121,172,176
29-04-2025 12:40,-3.5,124200,63600,-2.2,-2.4,37950,-13875,N,25800,YES,24474.1,24440.2,24436.7,24444,24432.2,-1.4,1531200,1512600,-1.25,-1.25,2463075,-51750,YES,30675,N,65.34,35.35,33.95,37.05,33.55,2.35,283500,255450,1.85,1.7,1104675,33300,YES,10725,N,104.72,111.1,113.45,115.8,108.35,5,15,13.2,15150,-26880,N,2070,N,55813.89,55575,55580,55618,55548.2,no signal,exc_loss,29-04-2025 12:40,24341.35,24346.8,24336.4,24341.85,113,180,180
29-04-2025 12:45,-1.7,45000,57525,-3.2,-3,26625,12600,Y,-5550,Y,24473.87,24435.7,24434,24440,24428,-0.45,1896150,1943250,-0.25,-0.2,2202450,97650,Y,-25050,Y,65.04,33.4,32.95,34.9,30.8,-1.65,342675,299850,-2.05,-2.05,1319550,-9375,Y,13050,N,104.8,114.6,112.95,118.65,109,7.4,3,7.4,12690,3510,N,6420,N,55811.57,55582.6,55590,55602,55548.2,BUY,win,29-04-2025 12:45,24338.8,24344.85,24330.6,24339.55,100,181,181
29-04-2025 12:50,20.8,54750,131100,17.9,19.9,42825,-975,YES,-31950,Y,24473.63,24434.2,24455,24455,24434.2,5.25,1793700,1688175,5.2,5.25,3432675,216300,Y,-242175,Y,64.63,33.15,38.4,38.4,32.55,-12.95,331275,307650,-12.55,-12.55,1655700,-80550,Y,62325,Y,104.81,112.35,99.4,113.2,99.4,61.4,61.4,59,10710,7860,N,1950,N,55809.88,55583.2,55644.6,55650,55560,BUY,exc_loss,29-04-2025 12:50,24339.15,24358.35,24336.45,24357.9,126,180,180
29-04-2025 12:55,-0.7,80625,79275,-2.4,-0.7,49575,-9825,YES,72000,YES,24473.41,24454.9,24454.2,24460,24446.4,0.45,1878900,1678350,0.6,0.6,4289175,54375,N,-73575,YES,64.17,38.25,38.7,40.15,37.05,2.65,295575,344925,2.55,2.55,1776000,64725,YES,47850,N,104.76,99.55,102.2,104.15,96,14.2,10.4,9.8,11430,-1080,N,2280,N,55808.39,55644.6,55658.8,55661,55615,SELL,exc_loss,29-04-2025 12:55,24357.9,24363.55,24353,24358.95,128,180,181
29-04-2025 13:00,9.3,98025,100800,11.3,7.9,45600,20700,Y,-12375,Y,24473.27,24454.2,24463.5,24466,24450.1,2.1,1397100,1649925,1.8,1.75,4462200,-126525,YES,-73350,N,63.73,38.9,41,42.55,36.35,-4.45,330225,383775,-4.3,-4.4,1814775,-73650,Y,9975,N,104.7,102.05,97.6,104.95,94.9,31.2,35,37.2,32100,-6270,N,-150,N,55805.71,55658.8,55690,55720.6,55653.4,no signal,open_loss,29-04-2025 13:00,24358.25,24369.5,24352.2,24368.4,122,181,180
29-04-2025 13:05,-12,152625,137550,-11.1,-11,56850,23025,N,-3975,N,24473.02,24462,24450,24463.9,24443.5,-4.15,1793550,1782150,-3.95,-4,3513525,20850,Y,175575,YES,63.37,41.15,37,41.15,35.4,5.7,312225,339450,5.65,5.65,1859325,40500,YES,-48225,YES,104.68,97.8,103.5,106.5,97.8,-63.6,-69.2,-60.2,11730,20310,N,2430,N,55804.33,55690,55626.4,55696.2,55604.2,SELL,reverse,29-04-2025 13:05,24368.05,24368.5,24350.6,24360.1,146,180,180
29-04-2025 13:10,-1.8,57675,87225,0,2,18150,3825,N,-525,N,24472.95,24451.9,24450.1,24458.4,24447.3,0.35,1942575,1656300,0.35,0.3,2220300,-30675,YES,45150,N,63.15,37.05,37.4,38.95,36.15,-2.3,347250,322350,-2.3,-2.3,1081125,42075,N,86250,Y,104.66,103.55,101.25,105.35,98.8,13.4,12,4.8,4050,-2970,N,11880,N,55803.78,55616.6,55630,55650,55616.6,no signal,reverse,29-04-2025 13:10,24359.4,24363.55,24353.5,24356.85,95,180,180
29-04-2025 13:15,0.2,90450,110850,1.7,0.2,23700,-4725,YES,-4575,Y,24472.85,24453.9,24454.1,24460.9,24444.5,-1,1238700,1366725,-0.8,-0.75,3650550,-160650,YES,10575,N,62.79,37.45,36.45,40.4,35.1,-2.7,318900,310950,-2.6,-2.65,2157975,-53250,Y,-225,YES,104.59,101.1,98.4,104.8,92.5,-28.2,-26.2,-26.2,6690,-2670,N,17820,N,55802.78,55630,55601.8,55631,55581,no signal,exc_loss,29-04-2025 13:15,24355.45,24359.35,24341.35,24354.1,92,180,181
29-04-2025 13:20,12.6,101175,80475,11.7,11,32175,5175,N,-8475,Y,24472.79,24454.1,24466.7,24469.3,24452,2.35,1413750,1546725,2.4,2.4,2829825,207225,Y,86325,YES,62.53,36.75,39.1,41.2,36.25,-7.9,348375,380175,-8.35,-8.4,2028675,-62325,Y,96450,Y,104.44,97.5,89.6,99.1,88.4,38.2,40,42.4,5250,4740,N,-3360,N,55802.13,55601.8,55640,55665,55581,BUY,exc_loss,29-04-2025 13:20,24352.2,24363.15,24346.55,24362.9,105,181,180
29-04-2025 13:25,-1.7,113925,144975,-2.6,-2.8,54300,19125,N,-6525,N,24472.79,24466.7,24465,24478,24463.2,1.1,1419525,1236525,0.75,0.8,6019275,-54300,YES,-63150,Y,62.07,39.1,40.2,45.45,38.55,2.15,340125,418350,2.35,2.4,2556750,53925,YES,-85275,YES,104.2,89.5,91.65,92.2,83.8,-19.8,-12.2,-17,4500,-2850,N,2820,N,55801.6,55640,55620.2,55660.6,55620,SELL,open_win,29-04-2025 13:25,24362.1,24376.05,24356,24366.05,136,180,180
29-04-2025 13:30,4,62625,41775,4.9,3.4,13125,2625,YES,-900,N,24472.77,24465,24469,24470,24462.6,0.55,1506000,1705350,0.75,0.75,3057075,85950,Y,110400,YES,61.83,40.15,40.7,42.6,38.95,-2.8,351600,302100,-3,-2.95,1270050,17925,N,64800,Y,104.11,91.6,88.8,92.8,86.85,19.6,1,6.2,3180,-1890,N,990,N,55801.19,55620.2,55639.8,55644.4,55611.2,no signal,reverse,29-04-2025 13:30,24366.65,24371.7,24361.45,24366.8,75,181,181
29-04-2025 13:35,-5,79050,48675,-5,-2.4,25500,-525,YES,16650,N,24472.72,24469,24464,24469,24456.7,-0.9,1490325,1482375,-1.1,-1.1,2413875,-81975,YES,98625,N,61.63,40.75,39.85,41.45,37.45,1.5,307500,301575,1.7,1.65,1176525,18225,N,14475,N,104.02,88.45,89.95,93.85,87.7,-1.2,-15,-9.6,10290,-1410,N,1140,N,55799.66,55621,55619.8,55630.2,55581,no signal,exc_loss,29-04-2025 13:35,24366.5,24368.8,24357.4,24366.15,77,181,181
29-04-2025 13:40,-14.8,58575,76650,-14.9,-13.5,19575,-11625,YES,-28125,Y,24472.66,24467,24452.2,24469,24452,-3.2,1794975,1651275,-3.45,-3.45,3375975,-75000,N,20175,N,61.34,39.75,36.55,41.1,35.3,6,360750,476175,5.85,5.9,1620375,49800,YES,-84075,YES,103.94,90,96,97.75,89.5,-35.4,-19.2,-29.4,4200,-1410,N,-4890,N,55799.05,55619.8,55584.4,55619.8,55584,no signal,im_loss,29-04-2025 13:40,24367.15,24372.7,24351,24353.9,94,182,181
