last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
07-11-2024 12:50,-9.45,-8.4,-3.1,-69200,-944.3,12600,-17275,YES,-100,N,-0.43,24335.95,24326.5,07-11-2024 12:50,-0.15,-0.1,-0.1,7851600,-18,87950,-804775,YES,428550,YES,1,0.85,1.1,0.85,-0.04,07-11-2024 12:50,8.65,7.6,7.8,-51600,-224.25,22275,1650,N,350,N,377.6,386.25,387.1,371,0.82
07-11-2024 12:55,-2,0.9,-2.8,-30975,-712.8,10075,4200,Y,3525,N,-0.26,24332,24330,07-11-2024 12:55,-0.1,-0.15,-0.15,36624675,-16.8,93225,978375,Y,-214425,Y,0.85,0.75,0.85,0.7,-0.06,07-11-2024 12:55,-1.85,-0.4,-0.35,12025,-175.65,17925,1000,Y,-1475,YES,386.25,384.4,388.6,381.6,0.18
07-11-2024 13:00,-5,-6.1,-5,-38550,-912.2,10950,750,YES,-5425,Y,-0.55,24329.95,24324.95,07-11-2024 13:00,0.05,0,0,59520750,-17.5,89225,-142525,YES,-12975,YES,0.7,0.75,0.8,0.7,-0.03,07-11-2024 13:00,2.9,2.25,2.6,6250,-194,19675,1825,N,-50,N,384.4,387.3,390,380.85,0.11
07-11-2024 13:05,1.9,3,1.95,-3375,-627.6,12450,-425,YES,-375,N,-0.27,24324.95,24326.85,07-11-2024 13:05,-0.15,-0.1,-0.1,11807100,-16.7,93400,-1043375,YES,409175,YES,0.8,0.65,0.8,0.65,-0.03,07-11-2024 13:05,-1.6,-1.4,-1.5,4100,-204.65,25925,-725,Y,-875,YES,387.3,385.7,390.65,382.85,0.34
07-11-2024 13:10,8,7.85,5.15,-62575,-570.85,12000,-3075,YES,-3475,Y,-0.22,24324,24332,07-11-2024 13:10,-0.05,0,0,38440050,-17,87375,154650,Y,-108975,Y,0.7,0.65,0.7,0.65,-0.02,07-11-2024 13:10,-6,-6.8,-6.95,19250,-202.3,22800,1375,N,-975,YES,385.7,379.7,385.7,378,0.37
07-11-2024 13:15,-18.7,-18.7,-17,-2775,-794.65,19125,675,N,6725,N,-0.65,24332,24313.3,07-11-2024 13:15,0,-0.05,-0.05,65866200,-17.7,96550,-773400,YES,247275,YES,0.65,0.65,0.7,0.6,-0.07,07-11-2024 13:15,12.75,12.25,12.4,1825,-262.5,20050,3175,N,-2175,YES,379.7,392.45,394.95,378.1,0.34
07-11-2024 13:20,0.7,0.75,3.95,37100,-908.45,14775,10875,N,800,Y,-0.31,24313.3,24314,07-11-2024 13:20,0,-0.05,-0.05,119517600,-17.55,93450,-275375,Y,201275,N,0.6,0.6,0.65,0.55,-0.05,07-11-2024 13:20,-0.85,-0.6,-0.95,4000,-210.7,29125,-91150,Y,1100,N,392.85,392,396,389.8,0.22
07-11-2024 13:25,-10.45,-5.5,-9,-12675,-759.4,16150,1050,YES,1350,N,-0.37,24318.95,24308.5,07-11-2024 13:25,0.1,0.1,0.1,92073150,-17.45,98950,925450,Y,-446750,Y,0.55,0.65,0.75,0.55,-0.05,07-11-2024 13:25,5.85,4.7,5.2,8525,-241.6,18625,-400,YES,-500,YES,392,397.85,398.55,389.15,0.14
07-11-2024 13:30,5.5,1.45,2.95,42300,-532.05,17975,6625,N,1150,Y,-0.63,24308.5,24314,07-11-2024 13:30,-0.15,-0.1,-0.1,211733450,-18.25,104275,-827050,YES,376700,YES,0.7,0.55,0.7,0.55,-0.05,07-11-2024 13:30,-2.85,-1.6,-2.45,21050,-209.8,13725,-200025,Y,1775,N,397.85,395,398.75,393.2,0.2
07-11-2024 13:35,-2.15,0.35,-2.15,32950,-665.95,12875,-6275,YES,-200,Y,-0.24,24312.9,24310.75,07-11-2024 13:35,0,-0.05,-0.05,126265925,-17.5,78200,-214225,Y,46750,N,0.55,0.55,0.65,0.5,-0.03,07-11-2024 13:35,0.55,1.05,0.55,10850,-203.35,11025,-1325,YES,2625,N,395,395.55,397.35,392.1,0.07
