last_traded_time,,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,final_signal,result,datetime,open,high,low,close
16-05-2025 13:45,FALSE,11.5,9.5,9.7,0.2,111000,75825,34200,16050,Y,900,Y,25077.3,25054,25059.7,25071.2,3.3,3.1,3.35,0.25,314400,339750,2629575,108075,Y,53175,N,186.5,177.15,181.2,184.5,-5.95,-5.7,-5.5,0.2,258900,266400,3063150,15975,N,28575,Y,169.5,154.4,164,158.05,18.4,10.2,14.2,4,28350,19380,5490,390,N,7530,N,55478.8,55425,55459.6,55478,BUY,exc_loss,16-05-2025 13:45,24999.9,25012.3,24994.45,25008.35
16-05-2025 13:50,FALSE,5,6.1,5.2,0.9,221100,124800,20775,-11550,YES,17625,N,25077,25066,25072,25077,3.6,2.75,2.8,0.05,243750,335625,1782000,-15150,YES,26325,N,187.9,182.4,184.15,187.75,-2.3,-2,-1.95,0.05,222525,237975,1329450,50250,YES,34500,N,159.6,153.65,158.6,156.3,5.8,8.2,9,0.8,27090,21420,2730,-90,N,450,N,55489,55467.6,55470,55475.8,SELL,exc_loss,16-05-2025 13:50,25008.6,25020.3,25008.05,25016.7
16-05-2025 13:55,FALSE,-8,-6.2,-5,1.2,38475,128175,17400,-3525,N,5025,N,25078,25069,25077,25069,-2.4,-2,-1.85,0.15,246900,397950,1439475,-26100,YES,-26475,Y,189.5,183.35,187.95,185.55,3.05,3.35,3.3,0.05,245700,293550,1189950,43350,N,-20625,YES,161,155.3,156.55,159.6,4,1.2,-5.4,6.6,25110,17370,1140,1950,N,-570,N,55487.8,55466.2,55475.8,55479.8,no signal,open_loss,16-05-2025 13:55,25017.05,25020.3,25010.6,25014.2
16-05-2025 14:00,FALSE,10.2,10.1,9.5,0.6,42525,82650,15900,-7200,YES,4350,N,25081.6,25064.1,25069,25079.2,5.1,4.75,4.75,0,282225,318825,1619625,18900,Y,-36975,Y,191,182.6,185.55,190.65,-1.8,-1.85,-1.85,0,255450,242850,1292925,-10800,Y,34650,Y,161.7,156.65,159.6,157.8,18.2,18,17.6,0.4,33060,84000,4110,1560,N,-900,N,55500,55466,55479.8,55498,BUY,exc_loss,16-05-2025 14:00,25014.55,25022.5,25010.25,25020.75
16-05-2025 14:05,FALSE,7.6,4.9,5.7,0.8,39150,90675,25575,1275,N,-32175,Y,25087.8,25078,25079.2,25086.8,3.45,3.4,3.4,0,298950,340275,2041050,28200,N,-27150,N,196.6,189.95,190.95,194.4,-1.25,-1.25,-1.3,0.05,255900,340575,1294950,22200,YES,18225,N,159,153.35,157.7,156.45,10,17,11,6,20610,53850,3840,-1620,N,-1050,N,55510,55489.4,55500,55510,no signal,im_loss,16-05-2025 14:05,25020.95,25031.5,25019.15,25026.75
16-05-2025 14:10,FALSE,-11.9,-9,-8.9,0.1,52950,127500,24450,-2025,YES,-6525,YES,25093.9,25075,25086.9,25075,-3.55,-4,-4.1,0.1,235050,437850,2766825,-105750,YES,-119700,Y,201.05,188.85,193.9,190.35,2,2.35,2.05,0.3,333000,325275,1831650,-21750,Y,-13500,YES,158.85,151.9,156.05,158.05,-34.4,-34.8,-29.6,5.2,40350,34260,4770,570,N,-1410,N,55519.8,55473.8,55510,55475.6,SELL,win,16-05-2025 14:10,25027,25032.95,25018.1,25019.95
16-05-2025 14:15,FALSE,-9.5,-9.5,-9.9,0.4,63225,90000,15825,9825,N,2100,N,25082.7,25065.5,25075,25065.5,-5.7,-5.5,-5.6,0.1,266325,262350,1723275,-25800,Y,95250,YES,192.5,183.9,190.25,184.55,4.7,4.35,4.15,0.2,378375,284100,1895925,-27825,Y,-107775,YES,162.75,155.6,158.05,162.75,-4.4,-2.4,1.2,3.6,29280,27060,4350,-1560,N,2490,N,55490,55471.2,55475.6,55471.2,no signal,win,16-05-2025 14:15,25019.6,25025.05,24999.7,25002.1
16-05-2025 14:20,TRUE,8,5.5,5.5,0,77100,65700,18900,22200,N,-4350,Y,25075.7,25061.6,25065.5,25073.5,3.9,4.2,4.25,0.05,270225,314775,1385850,151575,Y,-17700,Y,189.75,184.25,185,188.9,-2.95,-3,-3,0,238125,315750,1985025,-44400,Y,59100,Y,164.35,158.95,162.7,159.75,28.8,20,12.8,7.2,25500,95310,4560,1440,N,-1950,N,55500,55470,55471.2,55500,BUY,im_loss,16-05-2025 14:20,25003.4,25015.4,25000.3,25013.5
16-05-2025 14:25,FALSE,-7.1,-6.1,-5.7,0.4,41550,76650,10725,-4650,YES,-675,N,25074.9,25063.8,25070.9,25063.8,-3.2,-2.55,-2.45,0.1,343950,343875,1580100,-142425,YES,-16425,N,190.8,184.05,189.2,186,5.1,4.85,4.9,0.05,309300,291975,1540575,14325,YES,-122325,YES,166.8,157.5,159.25,164.35,-8.8,-14.6,-8,6.6,16020,13950,3030,-2160,N,-510,N,55498.8,55475.2,55496.6,55487.8,SELL,exc_loss,16-05-2025 14:25,25013.55,25018.95,25002.3,25003.1
16-05-2025 14:30,FALSE,2.3,-0.7,1.2,1.9,82875,97650,35325,1725,N,1575,N,25069.5,25055,25063.8,25066.1,0.6,-0.3,-0.35,0.05,226800,298425,2561250,36075,Y,42225,YES,187.5,178.5,186.05,186.65,0.1,0.4,0.4,0,246600,206550,3087075,7050,N,9450,Y,171.05,162.75,164.65,164.75,-9.8,-3.6,-17,13.4,21810,12360,4410,3540,N,-990,N,55487.8,55455,55487.8,55478,no signal,exc_loss,16-05-2025 14:30,25002.7,25004.5,24992.35,25000.3
16-05-2025 14:35,FALSE,14.8,12.9,11.4,1.5,97725,198975,41775,1950,N,-1200,Y,25080.9,25060,25066.1,25080.9,5.25,4.8,4.9,0.1,222675,284850,2286525,19500,N,-93150,Y,192.3,181.9,186.7,191.95,-8.15,-6.8,-6.85,0.05,230625,269550,2365425,-11100,Y,60675,Y,169,156.4,164.75,156.6,20.4,20,18.6,1.4,20730,16260,5070,-3030,N,-5190,N,55499.8,55462,55478,55498.4,BUY,exc_loss,16-05-2025 14:35,25001.9,25018,24996.1,25015.8
16-05-2025 14:40,FALSE,-10,-6.1,-8,1.9,93900,58425,29625,750,YES,75900,YES,25081.8,25070,25080,25070,-3.95,-2.45,-2.75,0.3,249000,264225,1742100,-53325,YES,-10725,YES,194.8,188,191.95,188,5.9,5.9,5.75,0.15,221850,242850,1729800,53175,YES,-60000,YES,163.7,155.15,157,162.9,7.8,10.2,10.6,0.4,43890,78510,4980,-4950,N,-690,N,55510,55490.6,55498.4,55506.2,SELL,exc_loss,16-05-2025 14:40,25015.7,25019.8,25011.85,25014.95
16-05-2025 14:45,FALSE,7.7,1.5,3.1,1.6,95325,73725,21675,-4650,YES,825,Y,25079,25066,25070,25077.7,1.6,1.4,1.4,0,242100,235575,1465275,36375,Y,-19650,Y,192.75,185.95,189,190.6,-1,-0.25,-0.2,0.05,192900,185550,1433850,-26100,Y,73425,Y,164.95,158.3,161.45,160.45,-24.2,-19.4,-18.4,1,31710,16470,5790,-1530,N,60,N,55508,55481,55506.8,55482.6,BUY,win,16-05-2025 14:45,25014.4,25017.9,25008.7,25010.35
16-05-2025 14:50,FALSE,-9.5,-2,-2.8,0.8,79875,96225,28950,-825,N,5250,N,25080,25066,25077.7,25068.2,-2.25,-2.35,-2.45,0.1,270975,370350,1773075,-11850,YES,17475,YES,194.7,183.1,190.35,188.1,-0.15,-0.4,-0.8,0.4,236175,301200,1563375,-23025,N,-1125,YES,163.2,156.15,160.65,160.5,-7.2,-12,-6.8,5.2,23550,25290,4170,-330,N,6720,N,55493.8,55460.8,55482.6,55475.4,SELL,exc_loss,16-05-2025 14:50,25011.05,25019.45,25008.35,25013.1
16-05-2025 14:55,FALSE,5.9,5.1,0.6,4.5,119100,82350,31575,-3450,YES,11625,N,25074,25060.3,25068.1,25074,0.6,0.45,0.45,2.84E-14,282825,260175,1807125,140475,Y,-183525,Y,189.5,180.3,187.7,188.3,-0.3,-0.5,-0.55,0.05,226275,268350,2106525,-38025,Y,-85950,YES,167.75,157.25,160.3,160,19.2,18.4,10,8.4,21480,19320,3990,660,N,-420,N,55494.8,55466,55475.4,55494.6,no signal,win,16-05-2025 14:55,25013.4,25016.5,25005.3,25011.9
16-05-2025 15:00,FALSE,6.9,9.3,9,0.3,99525,118800,43350,1200,N,11100,N,25084,25070.5,25073.1,25080,5.15,5.65,5.4,0.25,363900,314175,2337450,181800,Y,-98625,YES,193.65,187.7,188.5,193.65,-2.65,-2.65,-2.6,0.05,242850,267075,1865250,4650,YES,81900,Y,160.6,155.75,160.25,157.6,5.4,6.6,7.6,1,28290,58830,9270,2160,N,-3270,N,55510,55470.4,55494.6,55500,no signal,win,16-05-2025 15:00,25012.3,25027.7,25011.65,25023.25
16-05-2025 15:05,FALSE,6.1,6.8,4.9,1.9,89250,122550,77850,-24000,YES,-5850,Y,25089.9,25075.1,25078,25084.1,3.6,4.15,4.3,0.15,279000,399375,2865525,-131025,YES,-210300,Y,198.6,189.3,193.9,197.5,0.95,-0.5,-0.4,0.1,283275,271950,1974000,-63750,Y,-35400,YES,160.8,153.75,158.5,159.45,18,16.8,13.2,3.6,31470,130410,12990,-690,N,1740,N,55518.2,55500,55500,55518,no signal,exc_loss,16-05-2025 15:05,25023.65,25032.9,25020.05,25032.9
16-05-2025 15:10,FALSE,-6.2,-4.5,-6.4,1.9,87150,156900,80625,6300,Y,-1950,N,25088,25075,25086,25079.8,-1.95,-2.15,-2.15,0,223875,296175,2737725,-53550,Y,-33525,YES,200.9,194.05,197.25,195.3,5.05,5.05,5,0.05,224550,297375,2226000,-19875,YES,-202050,YES,164.75,159.1,159.15,164.2,-18,-17.8,-17.2,0.6,35460,126600,14430,1050,N,-3420,N,55525,55494,55518,55500,SELL,not_triggered,16-05-2025 15:10,25033.15,25034.5,25023.55,25024.2
16-05-2025 15:15,FALSE,-2.8,0.2,-2.8,3,80925,207675,74025,-2100,YES,-31050,Y,25080,25068,25077.8,25075,-2.1,-1.85,-1.95,0.1,280800,259425,2033625,-55875,YES,-6375,YES,199.8,189.25,194.7,192.6,-2.65,-2.35,-2.35,2.84E-14,230025,274200,2143950,-101550,Y,-53100,Y,165.9,160.8,164.65,162,-17,-17,-16.2,0.8,25740,150090,21420,720,N,6900,N,55510,55482.8,55500.8,55483.8,no signal,not_triggered,16-05-2025 15:15,25025.45,25025.6,25015.35,25017
16-05-2025 15:20,FALSE,1.3,0.2,0,0.2,105300,269775,128250,3975,N,-30225,N,25080,25072.8,25077.5,25078.8,3.9,4.25,4.2,0.05,235875,606675,1770000,-53250,N,-170325,Y,198.25,191.8,193.1,197,0.1,-0.3,-0.4,0.1,227925,203850,1657275,-26400,YES,-66975,YES,165.1,160.65,162.6,162.7,13.2,14.2,21,6.8,65400,166710,31830,90,N,-3570,N,55506.2,55474.4,55485,55498.2,no signal,not_triggered,16-05-2025 15:20,25017.5,25018.3,25010.8,25015.95
16-05-2025 15:25,FALSE,4.3,5.1,2.5,2.6,149625,226425,153675,-110400,YES,-75675,Y,25081.3,25074.5,25075.7,25080,-2.75,-2.85,-2.1,0.75,239700,305025,2862675,-172500,YES,-378150,Y,197.9,193,197.25,194.5,0.05,0.25,0.9,0.65,291225,263175,2805675,-138825,Y,-397125,YES,166,161,163.7,163.75,17,14.4,15.8,1.4,88080,61410,32790,-3540,N,-19290,N,55517.8,55498.2,55498.2,55515.2,no signal,not_triggered,16-05-2025 15:25,25015,25018.9,25002.7,25013.1
19-05-2025 09:15,FALSE,18,15,17.1,2.1,108225,48975,121650,47625,N,10425,N,25095.9,25054.6,25055,25073,18.45,18.35,18.4,0.05,137625,169125,7102800,96525,N,164400,N,205.7,169.5,170,188.45,-9.6,-10.65,-10.55,0.1,96300,134625,4788450,136950,N,288600,N,181.2,156.05,175.25,165.65,141.8,123.4,117.2,6.2,30480,46440,45390,10650,N,4950,N,55618,55451.4,55451.4,55593.2,no signal,reverse,19-05-2025 09:15,25005.35,25058.7,24965.8,25026.5
19-05-2025 09:20,FALSE,21.5,19.2,18,1.2,123150,94575,130725,450,YES,42525,YES,25096.1,25048.3,25071.5,25093,10.05,9.65,9.45,0.2,200100,228300,6465075,63900,N,283950,YES,203.55,178,189.6,199.65,-8.2,-8.2,-8.25,0.05,286125,223350,5627475,-30375,Y,317025,Y,175,154,165,156.8,5,2.2,3.4,1.2,25260,54750,27180,-2760,N,14400,N,55600,55527.2,55593.2,55598.2,SELL,reverse,19-05-2025 09:20,25027.85,25047.15,25006.15,25044.85
19-05-2025 09:25,FALSE,-30.6,-26.6,-26.9,0.3,84375,88350,89550,24000,Y,20625,N,25093,25051.8,25093,25062.4,-18.45,-18.8,-18.75,0.05,218850,279675,4591800,675,YES,295050,N,200,177.1,198.45,180,8.95,9,9,0,245625,273900,5589150,140100,YES,112575,N,170.65,156,157.75,166.7,-73,-66.8,-64,2.8,66690,35100,19650,10080,N,-3120,N,55593.2,55500.4,55593.2,55520.2,no signal,reverse,19-05-2025 09:25,25043.7,25043.7,25003.35,25014.45
19-05-2025 09:30,FALSE,20.1,17.6,23.1,5.5,74925,125175,100650,-20175,YES,5925,N,25109.1,25062.4,25062.4,25082.5,10,9.75,9.65,0.1,216375,275550,6684225,269175,Y,13800,N,205.95,179.75,179.75,189.75,-14.15,-13.5,-13.5,0,239775,296175,5608425,-149400,Y,226200,Y,167.9,145.05,167.85,153.7,62.6,45.4,47.4,2,41760,34680,23520,13500,N,8940,N,55640.4,55520.2,55520.2,55582.8,BUY,reverse,19-05-2025 09:30,25014.15,25056.55,25013.5,25032.9
19-05-2025 09:35,FALSE,-43.1,-43.2,-42.5,0.7,149325,108000,143100,-9150,N,-32475,Y,25088.4,25040,25088.4,25045.3,-21.25,-20.3,-20.35,0.05,217800,212325,5428350,-248400,YES,258750,YES,191.6,165.7,189.15,167.9,21.15,21.15,21.4,0.25,232350,253875,7318950,89475,YES,-337050,YES,178.05,153.2,154.15,175.3,-68.4,-70,-77.6,7.6,33510,26970,20910,-4980,N,8400,N,55581.4,55485.8,55568.4,55500,SELL,exc_loss,19-05-2025 09:35,25032.95,25033.95,24983.4,24984.5
19-05-2025 09:40,FALSE,13.7,16.6,16.2,0.4,103950,112050,92550,35775,Y,-10950,YES,25076,25032.2,25045.3,25059,3.7,3.2,3.15,0.05,274125,240225,5498700,10500,Y,77925,N,181.05,164.35,167.8,171.5,-13.2,-13.35,-13.25,0.1,240825,261225,7221300,-22125,Y,196950,Y,180.6,153.35,174.85,161.65,19.6,12.2,20.6,8.4,26820,34200,20580,11070,N,-810,N,55540,55471,55500.4,55520,BUY,open_win,19-05-2025 09:40,24984.65,25022.45,24978,25009.25
19-05-2025 09:45,FALSE,6,9.2,7.4,1.8,88950,84750,48825,-100650,YES,30375,YES,25069,25040,25059,25065,5.2,5.35,5.25,0.1,223800,313500,3897975,138075,Y,103800,YES,179,163.5,171.55,176.75,-2.45,-2.3,-2.3,0,235500,250125,4651200,112050,YES,142350,N,172,156.55,161.55,159.1,2.8,3.6,3.4,0.2,27360,31650,8610,-6000,N,-1530,N,55534.4,55480.2,55520,55522.8,SELL,reverse,19-05-2025 09:45,25008.75,25019.75,24994.55,25018.1
19-05-2025 09:50,FALSE,3,3,4.2,1.2,90750,65025,42525,39000,Y,-11550,Y,25078.3,25053,25065,25068,-2.35,-1.8,-1.65,0.15,295125,277800,3834000,1800,YES,29625,N,182.3,166.45,176.05,173.7,-3.8,-3.65,-3.75,0.1,281025,347025,3763725,-43125,Y,143700,N,164.4,153.4,159.9,156.1,12.8,20.6,19.4,1.2,27060,32430,9000,20640,N,-4800,N,55568.6,55501,55521.2,55534,BUY,win,19-05-2025 09:50,25018.65,25029.3,25006.65,25014.8
19-05-2025 09:55,FALSE,-7.3,-6.1,-8.6,2.5,72675,66000,30750,750,YES,17250,YES,25066.8,25046.1,25066.8,25059.5,-5.7,-5.65,-5.6,0.05,356925,349500,2689575,13200,N,171375,YES,173.95,162,173.3,167.6,4.7,4.5,4.35,0.15,273600,335625,3716775,65475,YES,-52725,YES,168.3,156.1,156.1,160.8,-39,-36,-37.4,1.4,32370,39090,5940,2850,N,17970,N,55534,55480,55534,55495,SELL,reverse,19-05-2025 09:55,25014.4,25016.55,24996.25,25013.1
19-05-2025 10:00,FALSE,19.3,16.1,16.5,0.4,59250,66675,51300,3375,N,2475,Y,25082,25045,25059.4,25078.7,8.25,8.3,8.2,0.1,292725,410400,4686150,-69750,YES,-139200,Y,179.45,159.65,167.6,175.85,-8.6,-9.2,-9.15,0.05,284325,396975,5032725,-146550,Y,101325,Y,167.95,146.6,160.1,151.5,36.4,39.8,32,7.8,35940,32790,6600,6390,N,19140,N,55548.8,55480,55500,55536.4,BUY,win,19-05-2025 10:00,25013.65,25035.65,25002.05,25032.1
19-05-2025 10:05,FALSE,12.1,14,14.5,0.5,106575,88725,36525,-49050,YES,7500,N,25093,25070,25078.7,25090.8,9.3,8.9,8.9,2.84E-14,269925,322725,3739425,389100,Y,-233775,Y,184.8,172.75,175.5,184.8,-6.25,-6.45,-6.45,0,392925,350775,3151200,-145950,N,136425,Y,154,144,150.75,144.5,41.8,41.8,47.8,6,45750,30840,8640,720,N,1410,N,55582,55528.6,55536.4,55578.2,no signal,win,19-05-2025 10:05,25032.6,25043.95,25026.45,25042.75
19-05-2025 10:10,FALSE,4.2,-1.2,1,2.2,602625,111150,79125,22425,Y,5025,N,25098.8,25080,25090.8,25095,3.6,4.15,4.15,0,291150,270750,4371675,-11250,YES,-58650,YES,194.25,181.15,184.75,188.35,1.45,1.3,1.25,0.05,387075,466575,2905875,109875,YES,114750,N,149.8,142.8,144.3,145.75,-7.2,-7.6,0.2,7.8,28230,42330,23310,13680,N,810,N,55595.4,55550,55578.2,55571,SELL,reverse,19-05-2025 10:10,25042.5,25049.4,25034.4,25040.85
19-05-2025 10:15,FALSE,-1.4,0.7,-3.4,4.1,136650,78150,99750,-2700,YES,4050,N,25117.2,25083.8,25095,25093.6,-3.4,-3.85,-3.75,0.1,250350,261150,5882775,-70950,YES,-114000,Y,204.85,181.7,188.95,185.55,0.75,0.85,0.85,0,310125,306900,4720275,-600,Y,-76575,YES,148.4,137.15,145.15,145.9,22,8.4,5,3.4,24480,75900,39330,4980,N,-960,N,55660,55571,55571,55593,no signal,open_win,19-05-2025 10:15,25040.2,25062.95,25038.65,25041.1
19-05-2025 10:20,FALSE,19.2,22,18.2,3.8,105975,81000,37350,4200,N,-17850,Y,25112.9,25085,25093.6,25112.8,12.5,12.35,12.35,0,255450,335625,2894325,114225,Y,83775,YES,199.3,183.5,186,198.5,-6.35,-6.1,-6.1,0,330000,304875,2507475,-46800,Y,159900,Y,148.8,139.55,146.1,139.75,70,73.4,67.8,5.6,38010,23250,13500,2730,N,-25620,N,55663,55580.2,55593,55663,BUY,im_loss,19-05-2025 10:20,25040.4,25055.75,25038.85,25052.6
19-05-2025 10:25,FALSE,-27,-27,-26.8,0.2,89475,83700,50475,-9825,YES,9450,YES,25115.3,25073.1,25112,25085,-18.1,-18.25,-18.15,0.1,367950,285000,4703250,-89175,YES,163275,YES,202.35,173.1,199.05,180.95,9.4,10.3,10.25,0.05,330825,426375,4685925,37050,YES,-145650,YES,153.9,138.8,139.45,148.85,-14.2,-13.4,-6,7.4,36810,31560,34950,-4500,N,3270,N,55701,55610.8,55663,55648.8,SELL,exc_loss,19-05-2025 10:25,25053.4,25058.15,25015.65,25024.1
19-05-2025 10:30,FALSE,3.5,0,1.7,1.7,83475,68025,30675,9675,N,18225,N,25099.9,25078,25085,25088.5,2,2.4,2.5,0.1,294675,266325,2815950,56025,Y,15900,N,192.6,178.35,181.75,183.75,-2,-2.1,-2.15,0.05,310500,390075,2773575,81150,YES,66300,Y,151.5,140.25,149.35,147.35,31.8,22.4,21.2,1.2,86100,29760,25080,-5430,N,5970,N,55716.6,55638,55648.8,55680.6,no signal,reverse,19-05-2025 10:30,25023.25,25035.65,25015.4,25023.75
19-05-2025 10:35,FALSE,-20.4,-19.1,-17.5,1.6,81975,109350,37875,-7800,YES,-39000,Y,25090,25067.6,25088.5,25068.1,-7.5,-7.6,-7.65,0.05,346725,314925,2086800,-14925,YES,96450,YES,187,174.4,183.05,175.55,6.95,6.7,6.8,0.1,310125,338400,2566950,82725,N,-106950,YES,154.8,145.95,147.65,154.6,-10,-9.4,-16.6,7.2,34140,30390,10980,4860,N,2910,N,55688.4,55660,55670,55660,SELL,exc_loss,19-05-2025 10:35,25024.1,25026.75,25011.1,25011.7
19-05-2025 10:40,FALSE,-2.2,-2.2,-8.4,6.2,76575,888150,98025,22800,Y,1350,YES,25083,25063.1,25068.3,25066.1,1.9,1.85,1.65,0.2,311550,276150,2060475,84000,Y,91650,N,183.7,174.25,176.3,178.2,2.95,3.45,3.4,0.05,353400,271875,3561450,-39900,Y,-82725,Y,158.1,146.45,153.7,156.65,15.2,18.2,16.6,1.6,25530,279960,21480,19950,N,-1050,N,55690,55645.4,55660,55675.2,BUY,win,19-05-2025 10:40,25011.8,25018.7,25001.95,25003.35
19-05-2025 10:45,FALSE,11.9,12.1,13.9,1.8,87300,65025,23625,4800,N,600,Y,25080,25063,25066.1,25078,5.55,5.6,5.8,0.2,277650,334575,2271225,64425,N,3600,N,184.2,175.7,178.4,183.95,-7.45,-7.7,-7.75,0.05,254025,326325,2506275,-58875,Y,56400,Y,158.4,148.95,156.85,149.4,16.8,32.2,18.6,13.6,29310,21180,9690,22260,N,-3180,N,55692,55657,55675.2,55692,BUY,win,19-05-2025 10:45,25003.75,25012.75,24999.45,25012.7
19-05-2025 10:50,FALSE,12,12.2,14.3,2.1,100725,74700,23475,68325,Y,-18075,Y,25095,25074,25078,25090,5.3,5.4,5.55,0.15,306225,298800,3335700,-16575,YES,-43650,Y,191.85,181.1,183.45,188.75,-4.5,-4.4,-4.4,0,353850,384375,2753550,62925,YES,24225,N,151.7,142.1,149.4,144.9,48.2,50,58.2,8.2,22410,62130,26790,3120,N,-21270,N,55774.2,55683,55692,55740.2,no signal,exc_loss,19-05-2025 10:50,25012.5,25039.9,25008.25,25036.3
19-05-2025 10:55,FALSE,3.9,0.7,-0.4,1.1,65175,93150,16725,2850,YES,-6825,N,25095.3,25088.4,25090,25093.9,1.65,1.25,1.3,0.05,293175,410100,2141250,-39225,YES,-59925,Y,194,186.8,188.15,189.8,-0.1,0,-0.15,0.15,364725,294900,1511850,100950,YES,66750,Y,146.35,142.8,145.2,145.1,9.8,25.8,17.8,8,54270,35670,29310,16980,N,2700,N,55790.4,55740,55740.2,55750,SELL,im_loss,19-05-2025 10:55,25035.95,25040.6,25032.05,25034.8
19-05-2025 11:00,FALSE,-1.3,2.6,-1.2,3.8,63225,74325,30900,10425,N,-600,N,25094.1,25080,25094,25092.7,2.15,1.9,1.95,0.05,233775,272625,2082300,34050,Y,8025,YES,192.9,182.9,189.55,191.7,-0.9,-0.95,-0.95,0,274275,332775,2117250,-3075,Y,17475,N,150,142.55,145.25,144.35,-2.6,-5.2,0.6,5.8,33570,37950,11640,4140,N,3930,N,55770,55722,55764.6,55762,no signal,open_loss,19-05-2025 11:00,25034.9,25042.75,25023.5,25041.85
19-05-2025 11:05,FALSE,-2.7,-4.3,-4,0.3,99375,73275,42900,-9600,YES,18375,N,25098,25085,25092.7,25090,2.05,1.95,1.95,0,321600,290475,2066700,29025,N,-83100,Y,195.3,187.15,191.5,193.55,1.8,2.05,1.95,0.1,260475,376275,1419375,6825,N,-19125,YES,149.35,143.1,144.6,146.4,9.8,8.6,7.2,1.4,35310,40050,17160,-750,N,6990,N,55783.4,55750,55762,55771.8,no signal,im_loss,19-05-2025 11:05,25041.7,25045.85,25035.25,25039.5
19-05-2025 11:10,FALSE,-5.1,-6.9,-5.1,1.8,129450,130500,16950,-5775,N,2925,Y,25094.9,25080.1,25090,25084.9,-9.05,-9.35,-8.65,0.7,294825,289650,1468350,-61950,YES,95700,YES,194.15,183.5,193.35,184.3,2.35,2.2,2.35,0.15,287550,234900,1403925,4200,N,-525,N,150.1,145.3,146.75,149.1,-21.8,-28.6,-23.8,4.8,47790,24210,11220,5070,N,4710,N,55777,55725,55771.8,55750,no signal,reverse,19-05-2025 11:10,25039.9,25040.9,25022.3,25027.05
19-05-2025 11:15,FALSE,5.5,7.4,7.7,0.3,54750,116925,18750,1275,N,-3300,Y,25098.2,25076,25084.9,25090.4,4.65,4.8,4.9,0.1,263775,270525,1785825,28800,Y,18525,N,192.25,181.75,185,189.65,-3.45,-3.5,-3.5,0,258900,338850,1988925,3300,N,45675,Y,151.4,141.85,148.5,145.05,48,56.4,48,8.4,25890,88260,13860,-18750,N,-2340,N,55798,55736.4,55750,55798,BUY,reverse,19-05-2025 11:15,25026.55,25043.1,25024.4,25038
19-05-2025 11:20,FALSE,-16.6,-12.8,-14.7,1.9,73500,118350,14700,-4275,YES,13800,N,25093.8,25075.6,25092.6,25076,-8,-8.95,-8.95,0,297225,258450,1870200,-113850,YES,142200,YES,190.45,179.1,188.6,180.6,6.15,6.25,6.25,0,291375,267975,1992750,-34650,Y,-142050,YES,152.3,144.7,145.4,151.55,-62,-61.8,-53.2,8.6,33180,31110,9750,990,N,-19230,N,55799,55736,55798,55736,SELL,win,19-05-2025 11:20,25038.05,25039.65,25023.1,25025.15
19-05-2025 11:25,FALSE,0,-1.4,-4.5,3.1,92550,87300,18450,10275,N,-3150,Y,25081.7,25070.5,25076,25076,0,-0.05,0.05,0.1,276450,395250,1122375,52425,Y,45825,N,182.85,176.65,180.1,180.1,-0.4,-0.55,-0.45,0.1,306225,321525,1356975,-19575,N,32850,Y,153.55,149.7,151.65,151.25,9,6,10.4,4.4,18120,28020,5130,-300,N,-2040,N,55755,55730,55736,55745,BUY,reverse,19-05-2025 11:25,25025.2,25029,25023,25026.05
19-05-2025 11:30,FALSE,-9,-6.8,-4.1,2.7,128550,86250,22050,-17775,YES,10875,N,25083,25068,25077,25068,-3,-3.05,-3.05,2.84E-14,376650,280425,1571025,-37500,YES,2100,Y,183.6,176.1,180.2,177.2,4.35,4.95,5.2,0.25,295200,420525,2204250,18525,YES,-89625,YES,156.4,147.9,151.25,155.6,-19.6,-18,-13.6,4.4,170310,30060,14550,-17250,N,19530,N,55773.6,55725,55745,55725.4,SELL,exc_loss,19-05-2025 11:30,25026.15,25030.35,25009.5,25010.85
19-05-2025 11:35,FALSE,6,5.5,1.5,4,316425,140250,20925,450,N,11775,N,25081.8,25066.4,25068,25074,0.1,0,0.05,0.05,435975,369825,1489050,-750,Y,47400,YES,182.9,176.25,178.3,178.4,-0.7,-0.55,-0.4,0.15,401850,407400,1846950,-14325,Y,-29175,Y,157.5,148.8,155.2,154.5,41.6,38,28.6,9.4,21420,33600,5160,14430,N,-1110,N,55779.2,55725.4,55725.4,55767,BUY,reverse,19-05-2025 11:35,25010.5,25020.8,25008.5,25013.3
