last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
21-01-2025 12:55,66.05,65.7,67.15,-27125,-1131.2,17775,5950,N,-92950,Y,-1.35,23203.95,23270,21-01-2025 12:55,16.3,16.15,16.15,-43275,-76.75,44775,-19350,YES,-199725,Y,71.95,88.25,96.25,71.3,-0.61,21-01-2025 12:55,-55.85,-55.6,-55.85,7200,-234.1,41025,6150,N,11025,N,300,244.15,302.6,225.05,0.7
21-01-2025 13:00,43.95,43.7,43.05,-87400,-867.3,15275,4725,N,-275,YES,0.16,23267.25,23311.2,21-01-2025 13:00,13.65,14.1,14.15,-48900,-92.95,45900,-43125,YES,-76275,YES,87.75,101.4,107.3,85.8,-0.13,21-01-2025 13:00,-29.1,-30.85,-30.95,-22875,-205.15,41550,26475,YES,18825,N,245.1,216,250,205.75,0.27
21-01-2025 13:05,-31,-22.95,-24.65,-4325,-1041.25,17025,-25,YES,23550,YES,-0.03,23314,23283,21-01-2025 13:05,-12.7,-11.15,-11.05,2175,-85.9,40125,-26700,N,68625,YES,100.7,88,102.05,88,-0.12,21-01-2025 13:05,17.85,13.2,13.2,-30750,-189.35,39300,-13050,Y,-375,YES,215.15,233,233,214.05,0.24
21-01-2025 13:10,12.55,9.7,14.1,-8500,-975.6,17175,86400,Y,200,Y,-0.11,23282.25,23294.8,21-01-2025 13:10,4.75,3.75,3.8,-72375,-78.2,43425,72000,Y,-11475,Y,86.95,91.7,92.55,81,-0.19,21-01-2025 13:10,-13.2,-9.95,-9.95,-5025,-185.4,43125,-4575,N,19875,Y,234.85,221.65,240.3,221.05,0.21
21-01-2025 13:15,-89.8,-86.55,-88.2,-3975,-1028.7,15125,-78575,YES,13725,N,-0.57,23294.8,23205,21-01-2025 13:15,-31.45,-30.1,-30.15,5100,-73.3,45900,-190200,YES,107250,YES,90.9,59.45,94.65,59.45,-0.45,21-01-2025 13:15,65.9,61.15,61.35,-26250,-211.7,41475,3600,N,-36750,YES,222.85,288.75,288.75,217.8,0.47
21-01-2025 13:20,25,23.8,24.8,50800,-1367.85,16225,-26500,Y,-5125,Y,-3.71,23205,23230,21-01-2025 13:20,10.5,9.95,10,-4050,-64.95,46500,205875,Y,66900,N,59.9,70.4,71.35,53.3,-0.94,21-01-2025 13:20,-19.2,-16.7,-16.9,1875,-288.5,43875,-16950,Y,-3000,Y,289.2,270,321.8,264.35,1.04
21-01-2025 13:25,67.1,67.65,69.6,-35475,-1056.35,15550,8900,Y,-82850,Y,-0.46,23232.35,23299.45,21-01-2025 13:25,17.3,17.75,17.8,25800,-74.6,46950,-43050,YES,-97725,Y,70.2,87.5,91.5,66.7,-0.48,21-01-2025 13:25,-49.75,-50.45,-50.75,-1050,-242.4,42450,13425,YES,12600,N,270.15,220.4,276.1,212.4,0.4
21-01-2025 13:30,-7.55,-6.65,-7.65,-23375,-1207.25,17225,89000,Y,-26100,YES,0.06,23292.55,23285,21-01-2025 13:30,-2.65,-2.75,-2.75,-26925,-80.65,41325,75975,Y,-45000,YES,85,82.35,101.15,76.7,-0.3,21-01-2025 13:30,5.7,6.7,6.65,6000,-202.35,41250,5175,N,17850,N,224.75,230.45,241.8,204.55,0.26
21-01-2025 13:35,-9,-7.5,-8.4,1175,-1272.55,17225,-5625,YES,-16575,N,-0.25,23282,23273,21-01-2025 13:35,-8.35,-8.35,-8.4,23625,-69.25,46275,52050,N,37350,YES,82.1,73.75,85.05,68.6,-0.33,21-01-2025 13:35,0.1,0.65,0.65,-7800,-213.8,43875,-5250,Y,-825,YES,230.6,230.7,249,223.95,0.26
21-01-2025 13:40,17.75,20.2,22.05,-41975,-1227.35,12750,-725,N,35400,YES,-0.04,23273.15,23290.9,21-01-2025 13:40,8.15,8.35,8.35,-32175,-79.05,47550,52050,N,-6450,Y,73.35,81.5,85.45,73.1,-0.28,21-01-2025 13:40,-17.3,-17.7,-17.7,-18975,-205.7,43500,145500,YES,26175,Y,233.8,216.5,233.8,206.5,0.14
21-01-2025 13:45,13.6,8.35,7.85,-82725,-870.25,10825,-2625,YES,525,Y,0,23285.85,23299.45,21-01-2025 13:45,4.05,4.3,4.4,-300,-76.75,42750,38775,N,-28800,Y,80.3,84.35,87.4,78.85,-0.16,21-01-2025 13:45,-3.35,-2.8,-2.85,-29175,-190.85,43350,65625,N,8400,N,219.55,216.2,222.45,210.35,0.1
21-01-2025 13:50,-31,-28.5,-30.35,-3050,-1137.1,13700,-17750,YES,7700,N,-0.18,23292.65,23261.65,21-01-2025 13:50,-8.75,-8.6,-8.65,-20250,-70.65,42225,46425,N,42150,YES,83.55,74.8,84.8,70.35,-0.25,21-01-2025 13:50,20.8,21.1,21.15,-22200,-209.6,41850,-179400,Y,-17250,YES,219,239.8,252.55,216.15,0.27
21-01-2025 13:55,6.4,1.5,4.05,-2700,-1171.7,13400,-3550,N,-25750,Y,-0.32,23263.55,23269.95,21-01-2025 13:55,0.35,-0.35,-0.35,12825,-69.35,41850,-4050,YES,38250,N,74.4,74.75,76.85,65.2,-0.3,21-01-2025 13:55,-6.8,-3.9,-4.05,1800,-221.45,43350,-16500,YES,225,N,242.75,235.95,271.35,234.1,0.28
21-01-2025 14:00,25,27.35,27.95,7050,-977.7,19650,2325,N,-500,YES,-0.13,23269.95,23294.95,21-01-2025 14:00,7.75,7.85,7.85,21150,-69.65,48525,16125,Y,-54750,Y,74,81.75,82.3,67.2,-0.23,21-01-2025 14:00,-21.15,-22.1,-22,-8400,-206.8,42000,-5850,N,9825,N,236.6,215.45,250.95,214.5,0.16
21-01-2025 14:05,-29.3,-25.15,-25.7,5550,-1021.4,14750,-20475,YES,52125,YES,-0.13,23295,23265.7,21-01-2025 14:05,-15.15,-14.75,-14.85,-68250,-65.6,41475,-67350,YES,120300,YES,82.55,67.4,83.55,64.3,-0.33,21-01-2025 14:05,21.25,19.05,19.2,-16500,-204.45,47775,18675,YES,-24825,YES,214.15,235.4,250.15,210,0.21
21-01-2025 14:10,-19.75,-23.7,-21.2,-1050,-1009.95,13600,25550,Y,10675,N,-0.19,23262.05,23242.3,21-01-2025 14:10,-5.7,-5.4,-5.45,49500,-60.5,47175,-57300,N,70875,N,66.6,60.9,68.3,59.85,-0.41,21-01-2025 14:10,17.1,15.9,16.15,-9900,-214.7,48075,1350,Y,-3075,Y,237.9,255,255,224,0.16
21-01-2025 14:15,-24.65,-21.25,-23.8,-20075,-987.05,21125,6900,N,-15800,Y,-0.85,23242.65,23218,21-01-2025 14:15,-0.55,-0.5,-0.55,-27000,-56.9,44850,63675,Y,23475,N,61.05,60.5,64.85,58,-0.35,21-01-2025 14:15,18.7,17.95,18,36150,-234.8,53100,-5700,Y,-9075,YES,254.45,273.15,282,243.65,0.37
21-01-2025 14:20,-9.95,-10.05,-5.8,-33425,-975,13525,-8550,YES,8350,YES,-0.72,23218,23208.05,21-01-2025 14:20,-1.45,-1.45,-1.45,-34500,-57.55,43650,14925,N,25500,N,60.4,58.95,63.4,57.05,-0.3,21-01-2025 14:20,7.55,8.05,8.1,11625,-241.65,51600,-9300,Y,-5700,N,271.55,279.1,291.3,259.35,0.31
21-01-2025 14:25,7.85,9.3,5.65,1950,-1098.4,14600,-10525,YES,73800,YES,-0.64,23208.7,23216.55,21-01-2025 14:25,-0.15,0.55,0.55,-30600,-56.9,43725,-9525,YES,11550,N,58.95,58.8,62.7,57.35,-0.31,21-01-2025 14:25,-6.35,-9.25,-9.25,31950,-248.95,46275,-7725,N,4575,N,278.5,272.15,294.7,267,0.31
21-01-2025 14:30,-44.3,-40.65,-41.1,-26450,-1085.65,15975,-19325,YES,-1725,Y,-2.09,23213,23168.7,21-01-2025 14:30,-9.95,-9.65,-9.75,-59250,-58.45,48900,-285750,YES,15750,N,58.35,48.4,61.75,47.85,-0.62,21-01-2025 14:30,38,34.35,34.55,6750,-255.9,46500,7800,N,-18375,YES,275,313,313,253,0.52
