last_traded_time,date,ltp_1,bid_price_1,ask_price_1,volume_1,bid_ask_diff_1,bid_ask_pr_diff_1,last_traded_qty_1,tot_buy_qty_1,tot_buy_sig_1,tot_sell_qty_1,tot_sell_sig_1,avg_trade_price_1,ch_1,chp_1,high_1,low_1,ltp_2,bid_price_2,ask_price_2,volume_2,bid_ask_diff_2,bid_ask_pr_diff_2,last_traded_qty_2,tot_buy_qty_2,tot_buy_sig_2,tot_sell_qty_2,tot_sell_sig_2,avg_trade_price_2,ch_2,chp_2,high_2,low_2,ltp_3,bid_price_3,ask_price_3,volume_3,bid_ask_diff_3,bid_ask_pr_diff_3,last_traded_qty_3,tot_buy_qty_3,tot_buy_sig_3,tot_sell_qty_3,tot_sell_sig_3,avg_trade_price_3,ch_3,chp_3,high_3,low_3,final_signal
07-03-2025 10:00,03-07-2025,-8.4,-9.4,-9,152100,143475,-1240.3,45675,18150,N,131475,N,5.4,-8.4,-0.0328,25649.3,25622.8,-16.4,-15.9,-15.95,22691550,-15225,-108.05,71175,-415275,YES,824325,YES,1.76,-16.4,-32.998,84.1,62.15,1.15,1.15,1.2,20198400,201900,-52.55,98850,747300,YES,448425,N,-2.18,1.15,1.2163,32.6,26.4,SELL
07-03-2025 10:05,03-07-2025,3.6,4.3,4.4,70950,-287025,-1266.9,37350,18450,N,-29475,Y,1.95,3.6,0.014,25641,25620,6.2,6.9,6.9,15740325,-106200,-107.1,70800,224925,Y,187350,N,0.88,6.2,12.4749,76.45,58.45,-2.65,-3,-3,15265800,322425,-53.5,91875,268500,N,109575,N,-1.33,-2.65,-2.8028,35.75,27.3,no signal
07-03-2025 10:10,03-07-2025,-8.3,-10.3,-10,44100,-13350,-1241.5,36900,18750,N,32925,YES,1.06,-8.3,-0.0325,25641,25620.4,-9.15,-8.85,-8.9,13066200,-50850,-100.8,75300,-428025,YES,382575,YES,0.64,-9.15,-18.4105,74.75,56.75,1.95,1.85,1.85,13744650,144225,-55.65,101400,487800,YES,146625,Y,-1.17,1.95,2.0624,32.45,26.4,SELL
07-03-2025 10:15,03-07-2025,-4.9,0,-3.9,76500,1080075,-1006.4,46275,6525,N,6825,N,1.82,-4.9,-0.0192,25643.4,25621.4,-2.25,-2.9,-2.85,15276675,-149925,-93.9,73275,-89100,Y,-131850,Y,0.59,-2.25,-4.5272,71.15,54.85,-1.45,-1.25,-1.2,18464925,77700,-52.5,113700,-65550,Y,295575,Y,-1.52,-1.45,-1.5336,32,24.05,BUY
07-03-2025 10:20,03-07-2025,16.9,12.3,13.9,33675,-27900,-1626.8,33750,10275,N,-6375,Y,0.74,16.9,0.0661,25645,25621,14,10.95,11,13272975,-35025,-94.2,73050,660075,Y,-207150,Y,0.49,14,28.169,75.9,57.65,-5.95,-5.5,-5.55,16384200,129450,-50.2,108600,-349200,Y,611850,Y,-1.3,-5.95,-6.2929,28.55,21.25,BUY
07-03-2025 10:25,03-07-2025,-7.4,-5.8,-6,131625,-16275,-994,35475,33600,Y,-7575,Y,3.79,-7.4,-0.0289,25658,25637.6,-7,-7.5,-7.5,16087800,107775,-108.2,69450,-434850,YES,354825,YES,0.92,-7,-14.0845,80.95,65.9,0.65,0.8,0.8,15077250,-95850,-44.3,135375,-146325,YES,120450,N,-1.28,0.65,0.6875,22.8,19.75,SELL
07-03-2025 10:30,03-07-2025,4.5,5.1,5.7,45225,-69750,-1264.7,35475,6900,N,3750,N,1.07,4.5,0.0176,25656.7,25637,4.3,5,5,12053175,17700,-106.8,75600,141525,Y,-122475,Y,0.62,4.3,8.6519,82.35,66.75,-1.2,-1.2,-1.2,13343775,-137025,-46.65,125775,-207825,Y,235050,Y,-1.06,-1.2,-1.2692,22.6,17.7,BUY
07-03-2025 10:35,03-07-2025,-5,-3.4,-5,30750,12750,-1001.1,33600,5550,N,10200,N,0.66,-5,-0.0196,25652,25632.2,-0.55,-0.8,-0.85,10976475,-44475,-111,77025,31650,N,144750,YES,0.52,-0.55,-1.1066,81.9,64.15,-0.3,-0.3,-0.35,12309450,250950,-48.2,126900,559800,YES,222825,N,-0.91,-0.3,-0.3173,22.4,18.2,no signal
07-03-2025 10:40,03-07-2025,-8.7,-4.4,-1.7,36750,-158925,-949.6,40350,-16575,YES,5250,N,0.7,-8.7,-0.0341,25644.9,25631,-4.1,-4.6,-4.6,8175900,54300,-102.8,75825,129600,Y,113550,N,0.31,-4.1,-8.2495,74.3,62.9,2.2,2.35,2.4,12961050,138375,-46.45,134325,34725,N,-239025,YES,-0.86,2.2,2.3268,23.85,19.5,no signal
07-03-2025 10:45,03-07-2025,-2.3,-2.3,1.5,35700,32700,-624.1,25650,-7875,N,1725,Y,0.53,-2.3,-0.009,25638.9,25621.3,-6.95,-6.65,-6.65,10774725,24975,-93.7,77250,-312150,YES,216750,YES,0.24,-6.95,-13.9839,67.6,57.55,0.2,0.3,0.35,18089025,-271500,-49.6,138675,387825,YES,48150,Y,-1.02,0.2,0.2116,26.05,21.35,no signal
07-03-2025 10:50,03-07-2025,-5.3,-5.2,-10.7,74625,-77400,-945.6,30300,-75,N,-19875,Y,0.7,-5.3,-0.0207,25638.5,25613,-11.3,-11.9,-11.95,16922250,73725,-83.8,84375,-309000,N,375150,YES,0.05,-11.3,-22.7365,64.9,46.2,-1.85,-1.7,-1.7,24700800,-69375,-50.1,133650,-288075,Y,107175,Y,-1.18,-1.85,-1.9567,27.7,20.65,BUY
07-03-2025 10:55,03-07-2025,-2.2,-6.6,-3.1,30000,-160575,-1325.8,33450,5850,N,4875,YES,0.22,-2.2,-0.0086,25624.6,25610,-4.55,-4.75,-4.7,15057975,319425,-76.25,105600,277800,Y,93000,N,-0.19,-4.55,-9.1549,50,39.6,0.5,0.9,0.85,17616450,92175,-52.5,145200,387300,YES,515025,Y,-0.81,0.5,0.5288,25.75,21.35,no signal
07-03-2025 11:00,03-07-2025,18.2,11,11,24000,-15600,-1383.1,33000,-2550,YES,2175,Y,0.31,18.2,0.0712,25635,25615.3,8,7.65,7.7,17558025,60525,-86.55,98550,183975,N,27900,N,0.05,8,16.0965,56.45,44.5,-4.85,-4.85,-4.8,26318550,-159000,-46.85,161475,307800,N,392625,N,-1.43,-4.85,-5.1296,21.45,15.55,no signal
07-03-2025 11:05,03-07-2025,22,27.2,21.9,45000,-75000,-1327.8,33000,-18300,YES,-23400,Y,0.85,22,0.0861,25655.3,25630.7,21.6,22,22,20469000,-27225,-96.5,87225,190725,N,-1082250,Y,0.51,21.6,43.4608,78.6,52.05,-3.6,-3.5,-3.45,22539150,138900,-38.65,162450,-596175,Y,85200,N,-1.24,-3.6,-3.8075,16.75,12.6,BUY
07-03-2025 11:10,03-07-2025,-10,-13.7,-10,77625,1406175,-1067.5,45150,300,N,19650,YES,1.47,-10,-0.0392,25655,25638,-14.05,-13.95,-13.95,14779800,105450,-103.6,78150,-350475,YES,616500,YES,0.36,-14.05,-28.2696,74.85,56,1.3,1.35,1.35,15938400,332400,-37.85,146250,464850,YES,-72825,YES,-0.81,1.3,1.3749,15.15,13.05,SELL
07-03-2025 11:15,03-07-2025,-1,2.3,-1,31200,-24750,-1713.2,42900,-3450,YES,0,Y,0.53,-1,-0.0039,25649,25638.2,1.8,1.8,1.85,11469750,-77700,-100.85,83550,255150,Y,21225,N,0.23,1.8,3.6217,69.2,59.3,-2.4,-2.4,-2.4,13632300,335925,-37,154800,-209550,Y,464625,Y,-0.67,-2.4,-2.5383,15.35,11.85,BUY
07-03-2025 11:20,03-07-2025,10,9,10,38175,-77100,-1250.9,42975,-4200,YES,-18075,Y,0.75,10,0.0392,25658.9,25641.2,12.7,13.15,13.15,12952875,30450,-105.65,82500,171150,N,-490125,Y,0.37,12.7,25.5533,76.65,58.9,1.25,1.2,1.2,12698700,355200,-33.6,144225,408450,YES,-250650,YES,-0.62,1.25,1.322,13.25,11.4,SELL
07-03-2025 11:25,03-07-2025,-23,-23,-22.4,81225,-58950,-1209,42750,-33900,YES,-2925,N,1.68,-23,-0.0901,25666.7,25630,-20.1,-20.3,-20.4,19857225,-42825,-110.2,74025,-1132875,YES,-187275,YES,0.66,-20.1,-40.4427,84.4,53.4,6.75,7.05,7.05,20298675,-966000,-36.8,133425,-116700,Y,-1569450,YES,-0.84,6.75,7.1391,20.5,12.05,SELL
07-03-2025 11:30,03-07-2025,4,5.9,8.1,43200,9150,-1669.4,40950,13875,Y,10950,N,0.46,4,0.0157,25639.2,25626.9,7,7.15,7.15,14352300,225,-87.7,89625,798225,Y,337575,YES,0.09,7,14.0845,64.6,52.45,1.15,1.45,1.4,30201225,41025,-47.8,148200,418500,YES,111525,Y,-0.83,1.15,1.2163,23.4,18.05,no signal
07-03-2025 11:35,03-07-2025,2.6,0.4,-1.5,22350,-25275,-1347.9,42675,-1200,YES,-11025,Y,0.24,2.6,0.0101,25638,25628,1.8,1.7,1.75,9213900,-96975,-95.4,100500,226725,N,-57525,Y,0.12,1.8,3.6217,64.05,56.95,1.2,1.25,1.25,24038925,143400,-49.55,152025,-90375,Y,-796350,YES,-0.49,1.2,1.2691,28.15,21.1,no signal
07-03-2025 11:40,03-07-2025,-32.2,-30,-26.7,94275,14475,-1723.2,43125,-13050,YES,-57225,Y,0.09,-32.2,-0.126,25639.5,25593.3,-16.8,-16.75,-16.85,21844800,-76800,-85.9,103725,-490650,YES,359625,YES,-0.18,-16.8,-33.8028,64.45,39.55,16.45,16.2,16.3,42194850,-149775,-64.4,131550,-85350,N,-1933575,YES,0.18,16.45,17.3982,49.75,21.9,SELL
07-03-2025 11:45,03-07-2025,-10.5,-9.7,-10.5,116250,95775,-1943.8,45750,3300,N,2700,YES,-0.59,-10.5,-0.0411,25609.1,25575,-6.75,-6.7,-6.75,27027450,-94200,-71.5,117225,196800,Y,379500,N,-0.59,-6.75,-13.5815,45.35,30.75,3.2,3.75,3.8,39274125,150825,-83.6,87225,-402675,Y,-325725,Y,0.7,3.2,3.3845,59.5,37.9,BUY
07-03-2025 11:50,03-07-2025,11.5,4.2,1.2,39525,11700,-1531.8,47100,9525,N,26850,YES,-0.06,11.5,0.045,25609,25588.7,-1.45,-1.3,-1.4,21249525,9150,-72.35,123675,52800,N,716100,YES,-0.42,-1.45,-2.9175,41.75,34,-5.3,-4.85,-4.9,27114525,228675,-71.85,110475,308550,YES,221025,Y,-0.02,-5.3,-5.6055,46.15,28.9,SELL
07-03-2025 11:55,03-07-2025,-0.3,1.9,-0.1,37350,46950,-1365.1,42075,-9975,YES,7875,N,0.01,-0.3,-0.0012,25612.9,25596.5,-1.1,-1.35,-1.3,18852450,-91125,-68.65,113400,385950,Y,-92475,Y,-0.34,-1.1,-2.2132,43.2,32.8,-2.95,-2.45,-2.4,19048650,96900,-69.5,129825,267750,N,469200,Y,-0.05,-2.95,-3.12,38.35,30.85,BUY
07-03-2025 12:00,03-07-2025,2.3,-1.3,4.2,35250,15075,-1427.2,37500,2100,N,-10425,Y,-0.03,2.3,0.009,25610.8,25592.9,-8.45,-8.5,-8.55,25872525,-193650,-60.85,118800,-32850,YES,533475,YES,-0.76,-8.45,-17.002,36.1,23.85,-5.7,-5.8,-5.85,25884525,7875,-69.5,130425,-684000,Y,449775,N,-0.15,-5.7,-6.0286,36.35,26.35,no signal
07-03-2025 12:05,03-07-2025,-6.8,-2.4,-3.5,27150,-9075,-1288.6,35550,-25200,YES,6525,N,-0.05,-6.8,-0.0266,25605,25595.1,-1,-0.6,-0.6,19746900,443625,-53.35,149250,597075,Y,513150,N,-0.65,-1,-2.0121,27.65,22.45,-0.75,-1.4,-1.45,22799100,-192900,-61.4,129150,511050,YES,549300,Y,-0.24,-0.75,-0.7932,32.25,23.45,no signal
07-03-2025 12:10,03-07-2025,-2.2,-2.1,1.2,39150,900,-1505.7,37800,4350,Y,3600,N,-0.1,-2.2,-0.0086,25601.4,25590.4,-0.7,-0.7,-0.7,17123325,-413550,-50.75,152925,188625,N,252450,N,-0.54,-0.7,-1.4085,26.9,21.3,3.4,3.4,3.45,19015500,115800,-61.3,140325,743475,YES,-25050,YES,-0.16,3.4,3.596,32.25,25.8,no signal
07-03-2025 12:15,03-07-2025,-17.9,-17.8,-23.8,101250,-268200,-1461.4,45900,-44475,YES,24825,YES,-0.55,-17.9,-0.0701,25599.4,25574.7,-3.8,-3.85,-3.85,20437275,81375,-49.8,139050,-346200,YES,543300,YES,-0.65,-3.8,-7.6459,25.95,19.4,13,12.6,12.65,28582200,-32625,-68.9,117525,389100,N,-890175,YES,-0.02,13,13.7494,43.55,29.5,SELL
07-03-2025 12:20,03-07-2025,12.1,10.4,7.2,63300,-331500,-1047.6,41325,4800,Y,-6300,Y,-0.42,12.1,0.0474,25590,25575.1,2.55,2.85,2.85,20461425,-166650,-49.65,135675,729525,Y,-396825,Y,-0.62,2.55,5.1308,26.3,20.75,-8.2,-8.95,-8.9,21498900,-142125,-71.35,122775,-367050,Y,507225,Y,0,-8.2,-8.6727,42.55,31.85,BUY
07-03-2025 12:25,03-07-2025,14.8,16.7,17.3,43050,-325950,-924.3,36300,11025,N,-36225,Y,-0.12,14.8,0.0579,25607.6,25584,11.7,12.05,12.05,29835900,-260625,-54.65,142200,142950,N,-1265175,Y,-0.67,11.7,23.5412,35.7,22.2,-9.9,-9.5,-9.55,20774550,-19050,-59.1,128100,-1166700,Y,389700,N,-0.15,-9.9,-10.4707,36.75,23.85,BUY
07-03-2025 12:30,03-07-2025,-6.5,-5.8,-4.5,32100,33825,-1096.8,36075,-10575,YES,6900,YES,-0.05,-6.5,-0.0254,25607,25590,-2.4,-1.85,-1.85,25035450,-126000,-57.6,120975,-261300,YES,440475,YES,-0.46,-2.4,-4.829,36.75,26.05,5.3,5.6,5.55,18366675,258300,-51.05,130275,455475,YES,-137400,YES,-0.15,5.3,5.6055,31.9,24.5,SELL
07-03-2025 12:35,03-07-2025,4.7,1.1,4,27150,-122175,-761.3,32925,-8550,N,225,Y,-0.05,4.7,0.0184,25601.3,25593.1,2.75,2.9,2.9,16629975,-66900,-57.65,123600,382275,Y,10800,N,-0.28,2.75,5.5332,34.7,27.65,0.4,0.7,0.65,13432575,434325,-49.6,130725,41325,N,-19350,Y,-0.1,0.4,0.4231,32.4,26.15,BUY
07-03-2025 12:40,03-07-2025,8.5,5.7,8.5,51075,-111675,-956,41550,-300,N,-2925,Y,0.09,8.5,0.0333,25619.8,25596.3,4.05,4.55,4.6,34677525,-25875,-69.5,101850,-86850,YES,-1104675,Y,-0.26,4.05,8.1489,48.4,32.8,-1.1,-1,-1.05,27958800,-29100,-50.55,126600,-303450,Y,-229425,YES,-0.26,-1.1,-1.1634,32.25,21.45,BUY
07-03-2025 12:45,03-07-2025,2.5,9,4.3,13500,-39225,-1233.8,32775,-10875,YES,7875,N,0.02,2.5,0.0098,25615,25602,4.1,4.45,4.45,21406200,29775,-70.4,94725,96450,Y,-78375,YES,-0.11,4.1,8.2495,47.6,34.75,1.9,1.7,1.65,16661100,250650,-53.75,121500,209100,YES,-217200,N,-0.07,1.9,2.0095,34.9,27.95,SELL
07-03-2025 12:50,03-07-2025,-4.3,-3.2,1.5,12150,-111450,-1051.3,34650,6675,N,1350,Y,0.02,-4.3,-0.0169,25613.4,25603,2.8,3.65,3.7,16660425,262575,-69.55,102975,232425,Y,-185325,Y,-0.09,2.8,5.6338,45.3,38.05,1.85,1.95,2,16243575,-122850,-57.55,119775,380925,YES,-234525,YES,-0.03,1.85,1.9567,37.6,29.2,BUY
07-03-2025 12:55,03-07-2025,-1.4,-5.7,-6.5,9300,-54000,-1579.2,29475,1425,YES,-40650,Y,0.01,-1.4,-0.0055,25612.1,25600.4,-10.7,-10.9,-10.9,17541600,120000,-62.55,111975,34800,N,561975,YES,-0.18,-10.7,-21.5292,44.2,30.55,-1.9,-0.95,-0.95,15894300,306075,-56.45,123000,-9000,Y,257925,Y,-0.06,-1.9,-2.0095,34.4,28.3,no signal
07-03-2025 13:00,03-07-2025,-6,-9.4,-10.7,32700,3000,-1509.3,34500,-3600,YES,19800,YES,-0.09,-6,-0.0235,25605,25586,-5.15,-4.9,-4.95,23824875,136875,-50.75,129450,707025,Y,392775,N,-0.44,-5.15,-10.3622,34.6,23.85,0.65,0.8,0.85,25827825,190350,-64.7,120825,170925,YES,69450,N,0.02,0.65,0.6875,42,31.95,SELL
07-03-2025 13:05,03-07-2025,0.9,4.8,3.2,11700,-53250,-1182.3,29325,3975,N,-4950,Y,-0.03,0.9,0.0035,25600.2,25588,6.15,6.15,6.15,18628200,111900,-53.7,127500,398700,N,-329175,Y,-0.25,6.15,12.3743,36.5,27.1,2.9,2.7,2.7,18383175,-287850,-62.8,116775,35100,N,-57150,YES,0.01,2.9,3.0671,38.3,31.25,no signal
07-03-2025 13:10,03-07-2025,0,1.7,-0.2,15750,79800,-1205.1,39300,7050,N,10800,N,-0.05,0,0,25597,25588,1.8,1.85,1.85,13652550,19650,-57.3,110175,373725,N,-198675,YES,-0.15,1.8,3.6217,37.15,31.2,2.9,2.9,2.9,13872975,-386850,-66.15,129150,-120975,Y,-369450,YES,0.03,2.9,3.0672,39.25,33.9,no signal
07-03-2025 13:15,03-07-2025,-7.4,-9.7,-9.7,90375,60675,-1302.2,47025,-25500,YES,-9825,Y,-0.59,-7.4,-0.029,25597,25565.9,-0.75,-0.8,-0.75,32923275,354300,-57.8,116175,-497250,YES,-5025,YES,-0.45,-0.75,-1.5091,37.25,22.4,5.15,5.2,5.2,31444950,3975,-76.65,116100,-308400,Y,-668175,YES,0.33,5.15,5.4468,57.15,36.6,SELL
07-03-2025 13:20,03-07-2025,2.8,5.6,4.2,14850,-24600,-1120.7,34575,-2625,Y,-15525,Y,-0.05,2.8,0.011,25595,25582.2,-4.1,-3.85,-3.8,24515775,-31500,-65.15,94875,145275,Y,-17550,Y,-0.18,-4.1,-8.2495,43.2,29.05,-8.45,-7.9,-7.9,20424450,75975,-72.65,95775,-459600,Y,151800,Y,0.12,-8.45,-8.9371,48.1,33.4,BUY
07-03-2025 13:25,03-07-2025,4.2,-1.3,2.8,16950,-1500,-1301.7,35775,10350,N,-825,N,-0.06,4.2,0.0164,25595,25585,8.3,9.05,9.05,16987575,20775,-65.9,82800,531300,Y,-176625,Y,-0.13,8.3,16.7002,39.5,29.3,6.6,6.75,6.75,15260850,-84000,-71.85,110175,256950,YES,-25725,YES,0.06,6.6,6.9804,44.2,32.4,no signal
07-03-2025 13:30,03-07-2025,8.4,13.1,10.4,17550,-30075,-1598.4,30150,-5925,YES,525,N,-0.01,8.4,0.0329,25615,25583.1,10.45,9.85,9.8,23536950,-10275,-68.3,81675,-232950,YES,-1486650,Y,-0.03,10.45,21.0261,58.2,32.3,-6.45,-5.9,-5.95,18270825,149625,-71.9,100950,-223350,Y,6000,Y,0.09,-6.45,-6.8218,48,31.7,no signal
07-03-2025 13:35,03-07-2025,47.7,46.7,42,163875,-28875,-1664.1,39675,-60075,YES,-20325,Y,1.62,47.7,0.1868,25658.7,25605.4,42.1,42.4,42.45,40236975,-140325,-118.35,72000,-1078725,YES,-1243725,YES,1.04,42.1,84.7082,98.8,47.45,-17.7,-17.8,-17.85,39559950,-214350,-52.4,128250,65775,YES,653475,Y,-0.38,-17.7,-18.7202,37.35,16.3,SELL
07-03-2025 13:40,03-07-2025,5.5,0.9,5.2,183750,-108525,-1579,52350,23325,Y,-8550,N,2.59,5.5,0.0215,25669.9,25643.4,2.65,2.35,2.3,20305200,-46725,-136.55,68475,-771225,Y,-27150,YES,0.88,2.65,5.332,115.85,84.9,-2.45,-2.35,-2.3,29780400,311025,-44.5,146925,20325,N,529800,N,-0.49,-2.45,-2.5912,17.65,14.05,no signal
07-03-2025 13:45,03-07-2025,-50.7,-52.9,-50.4,87525,39150,-1419.4,43275,-34500,YES,14700,YES,0.39,-50.7,-0.1984,25662.9,25595,-60.45,-60.5,-60.45,25501575,18225,-100.2,63450,-799650,YES,618600,YES,0.25,-60.45,-121.6298,103.7,34.6,15.1,14.95,15,53101050,122850,-46.9,139500,461775,YES,-1257075,YES,-0.52,15.1,15.9704,31.9,14.05,SELL
07-03-2025 13:50,03-07-2025,3,3.2,-1.9,77775,113700,-1022.8,32700,-46425,YES,67425,YES,-0.14,3,0.0118,25611.8,25588.5,3.1,3.5,3.5,32023800,10350,-66.45,79800,1595250,Y,456600,N,-0.26,3.1,6.2374,43.2,27.4,3.95,4.1,4.1,39930600,49425,-61.7,97725,-141825,Y,192675,Y,0,3.95,4.1777,38.85,27.95,BUY
07-03-2025 13:55,03-07-2025,-17.6,-13,-15.9,83025,103275,-1143.1,37425,-14250,Y,18975,N,-0.26,-17.6,-0.0689,25611.7,25575,-4.45,-4.35,-4.4,31887450,-107700,-61.35,94875,178575,N,404025,N,-0.29,-4.45,-8.9537,42.2,24.8,8.2,9.95,9.9,34752750,-23025,-67.95,95025,-256725,Y,-810450,YES,0.22,8.2,8.6726,55.1,31.45,no signal
