last_traded_time,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,final_signal,result,datetime,open,high,low,close
28-04-2025 11:35,10.4,10.3,9.8,0.5,114525,172200,50400,975,YES,-13875,Y,24410,24392,24392.8,24403.2,5.85,5.4,5.5,0.1,361200,313950,4121625,-137475,YES,-225,N,108.15,100,100,105.85,-5.45,-5.7,-5.65,0.05,263775,288000,1929375,130575,YES,52425,N,118.2,110.15,117.15,111.7,38.8,29.6,21.8,7.8,34170,34320,8520,4710,N,12810,N,55489.4,55431.2,55431.2,55470,SELL,reverse,28-04-2025 11:35,24264.9,24270.9,24260.45,24265.95
28-04-2025 11:40,12.2,11.2,7,4.2,148500,869850,64725,-6825,YES,-10350,N,24425,24403.2,24403.2,24415.4,7.35,6.7,6.7,0,275175,300075,4363425,27900,Y,-253425,Y,115.7,105.5,106.15,113.5,-5.55,-5.35,-5.35,0,236475,275775,2427600,43725,N,71775,N,111.95,102.65,111.55,106,20,25.8,20,5.8,41910,51900,9720,-990,N,-2880,N,55511,55458.2,55470,55490,no signal,exc_loss,28-04-2025 11:40,24265.05,24280.45,24265,24276.55
28-04-2025 11:45,-5.4,-6.9,-8,1.1,176475,815700,62175,2625,N,-5775,N,24425,24401.1,24415.4,24410,-1.85,-2.55,-2.6,0.05,315975,273450,5334075,-104625,YES,-149175,YES,119.5,105.85,113.25,111.4,4.3,4.6,4.7,0.1,255975,272850,2939100,-18675,Y,41925,N,115.15,102.35,105.8,110.1,38.8,43.8,43.4,0.4,57870,59430,83280,3060,N,-18450,N,55580.6,55487.8,55499.6,55538.4,no signal,exc_loss,28-04-2025 11:45,24277.45,24285.4,24267.95,24270.55
28-04-2025 11:50,-4.8,-4.8,-0.7,4.1,69975,214800,43875,-12000,YES,3675,N,24425,24405,24410,24405.2,-2.35,-3.25,-3.1,0.15,280650,325575,4115550,2550,Y,311850,YES,117.45,107.8,111.3,108.95,3.5,3.9,3.95,0.05,270000,296250,2165100,42900,YES,45075,N,114.25,105.3,110.15,113.65,59.4,48.6,52.2,3.6,78360,82680,50130,1710,N,21870,N,55640,55538.4,55538.4,55597.8,SELL,exc_loss,28-04-2025 11:50,24270.7,24288.8,24270.7,24272.55
28-04-2025 11:55,6.8,3.6,0.4,3.2,82575,181125,29850,-1800,N,37800,YES,24418,24400.1,24405.2,24412,5.2,5.25,5.35,0.1,448800,336300,2792325,45225,Y,18900,N,115.85,106.95,108.7,113.9,-3.85,-3.9,-3.95,0.05,269700,244350,2236650,-20025,Y,64500,N,116.1,108,113.8,109.95,-7.8,-2.2,-8.2,6,31020,62430,14730,-12150,N,-9060,N,55610,55556.2,55597.8,55590,no signal,win,28-04-2025 11:55,24272.35,24275.25,24261.3,24271.5
28-04-2025 12:00,-7,-6.3,-9,2.7,59250,144225,68625,-7725,YES,12000,N,24419,24402.1,24412,24405,-5.1,-5.75,-5.75,0,315675,391125,3904275,-74475,YES,53550,YES,117.05,106.8,114,108.9,3.9,4.65,4.8,0.15,318900,284625,2391750,72825,YES,-58650,YES,115.55,105.05,109.75,113.65,-39.4,-46.4,-39.4,7,25380,21750,14460,-4320,N,21510,N,55600,55540,55590,55550.6,SELL,exc_loss,28-04-2025 12:00,24271.6,24291.65,24271.6,24282.8
28-04-2025 12:05,-3.7,-2.8,0,2.8,52200,100800,177900,-75,N,450,Y,24418.7,24394.4,24405,24401.3,-0.05,0.3,0.4,0.1,363225,446925,4259925,9075,Y,18600,N,116.3,103.9,108.8,108.75,0.2,-0.2,-0.15,0.05,263025,267000,2476050,8175,N,-17925,Y,118.9,105.7,114.05,114.25,41.2,25.6,25.6,0,17280,22770,8370,13710,N,9690,N,55582.4,55534,55541,55582.2,BUY,win,28-04-2025 12:05,24285.05,24297.9,24272.15,24275.2
28-04-2025 12:10,14,13.9,15,1.1,51975,94500,46350,21225,Y,-2925,Y,24420,24398.7,24402,24416,5.2,5.2,5.2,0,273750,555525,3084750,115575,Y,-15150,Y,116.9,107.25,109.35,114.55,-7.4,-7.35,-7.4,0.05,264375,229800,1967925,3900,N,120150,Y,115.2,104.55,113.45,106.05,9.8,15,2.4,12.6,16980,37890,4560,960,N,390,N,55600,55557.2,55569,55578.8,BUY,win,28-04-2025 12:10,24278.8,24296.5,24274.1,24289.65
28-04-2025 12:15,46.8,44,43.4,0.6,120975,464700,323850,20550,N,-114600,Y,24464.2,24413.8,24416,24462.8,27.7,27,27.1,0.1,258750,289650,10674975,2100,YES,-829275,Y,143.95,113.7,114.25,141.95,-17.4,-17.55,-17.55,0,352725,292950,5430000,-216675,Y,248325,Y,107,87.05,106.05,88.65,85.6,81.6,87.6,6,25590,102060,38100,-4650,N,-23820,N,55685.6,55576.2,55582,55667.6,BUY,open_win,28-04-2025 12:15,24292.3,24329.35,24286.95,24327.65
28-04-2025 12:20,-11.1,-7.7,-5.6,2.1,60900,107400,77625,25500,N,25950,YES,24465,24448,24463.1,24452,-3.3,-3.8,-3.8,2.84E-14,315000,282900,4410225,8325,N,183900,YES,145.1,135.15,141.7,138.4,3.6,3.45,3.45,0,359100,417975,2828250,169575,YES,63075,N,93.75,88.2,89,92.6,2.4,2.4,5,2.6,55860,85410,21180,-16320,N,1800,N,55695,55645.2,55667.6,55670,SELL,reverse,28-04-2025 12:20,24329.75,24336.2,24320.5,24321.3
28-04-2025 12:25,18.9,14.7,11,3.7,64125,188025,60300,-2025,YES,-21900,Y,24470,24450,24451.1,24470,13,12.5,12.55,0.05,286050,329925,4750350,59250,Y,-285075,Y,152.9,136.25,138.55,151.55,-4.3,-4.15,-4.25,0.1,333750,411825,2624400,-60825,Y,73425,N,93.25,87.95,92.25,87.95,67,56.2,61,4.8,49200,49770,24510,3270,N,-33360,N,55739,55650,55670,55737,BUY,not_triggered,28-04-2025 12:25,24325.65,24346.55,24320.1,24344.85
28-04-2025 12:30,0.2,-0.8,3,3.8,364800,205125,85125,15150,N,-7725,N,24475,24458.6,24470,24470.2,-0.4,-0.35,-0.5,0.15,267450,306150,3171075,-66825,YES,67950,YES,152.95,145,152.2,151.8,-0.5,-0.6,-0.55,0.05,375000,391575,2227575,62025,YES,102000,Y,91.25,86.6,87.55,87.05,-7,-8,-7,1,35910,72960,20430,8190,N,26310,N,55739,55676.6,55737,55730,SELL,exc_loss,28-04-2025 12:30,24347.45,24352.1,24336.2,24343.7
28-04-2025 12:35,-4.9,-5,-5.9,0.9,100200,312975,57600,375,YES,18225,YES,24475,24456.1,24470.2,24465.3,-3.3,-3.05,-3.05,0,334725,262125,2655150,-67200,YES,42000,N,154.55,143.3,152.3,149,2.85,2.8,2.75,0.05,305100,410925,1893450,-4275,Y,-34350,YES,92.6,86.95,87.1,89.95,-6.6,-4.2,-10,5.8,40080,71700,16920,-690,N,7410,N,55731,55699.4,55730,55723.4,SELL,reverse,28-04-2025 12:35,24346.7,24347.75,24331.9,24340.95
28-04-2025 12:40,3.7,-0.8,0.5,1.3,56250,108225,52125,-2325,YES,-6825,Y,24469.9,24450,24465.3,24469,-1.5,-1.55,-1.5,0.05,254400,268500,2654325,-52125,N,33375,N,149.75,136.6,148.8,147.3,-2.1,-2.2,-2.1,0.1,330825,394650,2310900,-14400,Y,40650,Y,94.1,87.3,89.75,87.65,-33.4,-35,-33.4,1.6,26220,52050,10260,-660,N,330,N,55723.4,55666.2,55723.4,55690,BUY,exc_loss,28-04-2025 12:40,24345.25,24345.25,24326.6,24336.45
28-04-2025 12:45,-2.8,2.2,1,1.2,60750,157125,36525,225,N,-750,N,24471,24460,24469,24466.2,0.1,-0.85,-0.8,0.05,222150,321600,1781175,30000,Y,7800,N,149.8,143.3,147.25,147.35,-1.45,-1.4,-1.25,0.15,476850,390000,2261550,-53175,Y,126150,Y,89.05,83.8,87.6,86.15,39.8,29.2,30,0.8,24090,36150,6840,2910,N,6600,N,55720,55674.6,55680.2,55720,BUY,im_loss,28-04-2025 12:45,24339.5,24343.4,24333.15,24336.15
28-04-2025 12:50,-6.5,-6.5,-4,2.5,41175,327825,30375,-5025,YES,105225,YES,24471,24460.1,24466.7,24460.2,-3,-3.2,-3.15,0.05,216525,258375,1671750,-82650,YES,26700,N,152,143.25,147.5,144.5,2.2,2.65,2.65,0,420075,452850,1379775,92925,YES,-74625,YES,89,84.85,86.3,88.5,38.8,48.4,46.8,1.6,47100,32820,27690,3540,N,-8760,N,55775,55714.4,55720,55758.8,SELL,reverse,28-04-2025 12:50,24338.65,24345.25,24334.9,24335.9
28-04-2025 12:55,19.8,14.9,15,0.1,152325,233100,90000,7275,N,-21225,Y,24489,24458.7,24460.2,24480,10.1,9.75,9.75,0,282600,263250,3029700,18375,Y,-198900,Y,160.95,143.55,144,154.1,-4.95,-5,-4.95,0.05,395325,527850,2790300,-67500,Y,24600,Y,90.25,80.85,88.6,83.65,26,14.2,19.2,5,41940,69180,35580,-30,N,17910,N,55825,55750.6,55758.8,55784.8,BUY,reverse,28-04-2025 12:55,24338.2,24355.1,24332.15,24348.75
28-04-2025 13:00,-11.6,-11.7,-11.4,0.3,59550,240675,59025,3750,N,11250,YES,24480,24455.6,24474.6,24463,-8.95,-8.1,-8.15,0.05,294225,279900,2347200,-31350,YES,105825,YES,156.7,141.95,153.7,144.75,6.5,6.25,6.25,0,467250,574650,2244450,53475,YES,-29325,YES,92,82.45,84.2,90.7,-46.8,-32.8,-35.2,2.4,54750,29490,21090,-1680,N,-10170,N,55800,55727.8,55781,55734.2,SELL,exc_loss,28-04-2025 13:00,24350.7,24352.5,24326.7,24330.9
28-04-2025 13:05,-3.6,2.4,-1.2,3.6,57450,150675,83700,13875,N,-10125,Y,24469.1,24445,24463,24459.4,0.55,0.8,0.75,0.05,267525,267675,2831400,57225,Y,34875,N,148.25,133.75,145.85,146.4,-2.25,-1.95,-2,0.05,355050,417825,4112175,-72675,Y,28725,Y,97.25,88.05,90.3,88.05,-10.2,-23.2,-20.4,2.8,26130,31890,19080,690,N,270,N,55754.8,55680.8,55740.2,55730,BUY,exc_loss,28-04-2025 13:05,24334.7,24341.5,24313.5,24338.95
28-04-2025 13:10,-1.2,-2.3,0.1,2.4,88275,106650,33150,3000,N,11700,YES,24474.4,24452.7,24459.4,24458.2,-2.55,-2.55,-2.45,0.1,225075,290400,2655000,21150,N,88575,YES,151.75,139,145.2,142.65,1.3,1.1,1.1,1.42E-14,394425,368325,2812050,85275,YES,18450,N,94.45,85.65,89,90.3,-9.2,-2.8,-3.6,0.8,24510,34440,13110,16470,N,12000,N,55768.8,55693,55729.6,55720.4,SELL,exc_loss,28-04-2025 13:10,24338.95,24349.3,24328.25,24339
28-04-2025 13:15,-8.1,-5.9,-3.1,2.8,267375,93975,47100,8250,N,-2550,Y,24469.9,24449.8,24458.1,24450,-4.15,-4.3,-4.4,0.1,264975,282525,2258250,-41400,YES,72675,N,149.9,136.2,142.75,138.6,4.5,4.6,4.55,0.05,387525,281625,2417475,36375,N,-65475,YES,95.7,86.6,90.3,94.8,-35.4,-35,-35,0,29130,18720,5070,-150,N,1320,N,55740,55681.6,55720.4,55685,no signal,reverse,28-04-2025 13:15,24341.85,24351.55,24328.7,24329.15
28-04-2025 13:20,15.2,14.2,12.1,2.1,60975,69375,34125,5400,N,-5775,Y,24465.2,24445,24450,24465.2,5.95,6.45,6.4,0.05,189975,216975,2010450,49275,Y,-34200,Y,146.5,135.6,138.65,144.6,-6.05,-6.25,-6.25,0,379950,354000,2959425,-33300,Y,88050,Y,96.75,87,94.3,88.25,31,28.2,27.2,1,24270,18390,9900,5760,N,-2190,N,55714,55640,55682,55713,BUY,im_loss,28-04-2025 13:20,24330.7,24336.05,24319.9,24333.75
28-04-2025 13:25,1.7,2,1.8,0.2,58725,107325,25725,4800,N,4200,N,24466.9,24454,24465.2,24466.9,-0.7,0.05,0.05,0,200850,198150,1246350,-15525,YES,4725,YES,147.2,138.15,144.55,143.85,-1,-1.5,-1.5,0,408075,332550,1730550,54225,YES,132525,Y,91.8,85.8,88.55,87.55,-13,-7.4,-9.2,1.8,28800,38580,4020,-19530,N,12240,N,55744.6,55686.2,55713,55700,SELL,reverse,28-04-2025 13:25,24333.75,24336.4,24323.15,24331.9
28-04-2025 13:30,3.2,1,2.5,1.5,58575,84075,22875,72075,Y,-150,Y,24470,24452.6,24466,24469.2,1.85,2.2,2.3,0.1,200400,221325,1602225,50850,Y,750,Y,147.85,137.1,142.6,144.45,-1.6,-2.15,-2.05,0.1,396975,435600,2287350,7425,N,41475,N,93,84,87.95,86.35,27.4,31.8,38.6,6.8,18510,25500,4500,3480,N,5250,N,55745.8,55682,55700,55727.4,BUY,im_loss,28-04-2025 13:30,24335.1,24342.05,24323.2,24337.75
28-04-2025 13:35,-4.2,-4.7,-4.2,0.5,81525,113250,37650,-1650,YES,-7875,Y,24480,24449.2,24469.2,24465,-3,-2.7,-2.6,0.1,191625,203475,3294000,-192975,YES,-96675,Y,154.55,132.5,144.45,141.45,-0.15,0.05,0.1,0.05,399300,385350,4868925,-235500,Y,26400,N,92.05,78.2,86.6,86.45,-28.4,-25.4,-27.8,2.4,22590,23190,5370,600,N,-3150,N,55759,55681.8,55727.4,55699,no signal,not_triggered,28-04-2025 13:35,24339.6,24347.1,24323.35,24335.15
28-04-2025 13:40,5,9.2,5.5,3.7,65925,147975,14250,6075,N,975,N,24470,24458.9,24465,24470,2.45,2.35,2.25,0.1,218475,272325,1120200,91500,Y,25125,YES,145.35,140.2,142.05,144.5,-3.9,-3.65,-3.8,0.15,466125,470550,2092275,76500,YES,106050,Y,87.7,81.85,86.2,82.3,17.8,13.8,14,0.2,27870,30450,2400,2550,N,1590,N,55724.8,55698,55702.2,55720,no signal,exc_loss,28-04-2025 13:40,24338.55,24343.6,24334.5,24341.95
28-04-2025 13:45,7.3,2.5,7.3,4.8,99075,81450,31650,-6300,YES,8100,N,24480.9,24468.4,24470,24477.3,4.5,4.1,4.3,0.2,197925,287025,1743150,53325,N,-22425,Y,151,144,144.3,148.8,0.1,0.3,0.25,0.05,361800,409200,1854375,63525,N,-31575,YES,83,80.2,82.3,82.4,23.8,16.2,20.4,4.2,43380,44040,6660,1260,N,-3900,N,55760,55720,55720,55743.8,no signal,reverse,28-04-2025 13:45,24344.6,24351.6,24341.7,24347.1
28-04-2025 13:50,-18.8,-14.8,-19.1,4.3,94200,91725,24675,-2700,N,-10125,Y,24478.2,24455,24477.3,24458.5,-10.1,-10.7,-10.75,0.05,203250,245475,1938675,-58425,YES,112950,YES,149.15,135.45,148.4,138.3,6.85,7.15,7.2,0.05,331125,375375,2536350,23625,N,-114450,YES,91.4,82.3,82.6,89.45,-60.4,-49.2,-49.2,0,38280,36990,4740,2760,N,-1800,N,55743.8,55680,55743.8,55683.4,no signal,reverse,28-04-2025 13:50,24348.75,24351.55,24329.9,24333.15
28-04-2025 13:55,0.3,4.5,3.2,1.3,53850,70800,17625,7050,N,1800,N,24464.5,24450.2,24457.2,24457.5,1,0.55,0.55,2.84E-14,209100,242475,1566675,4275,Y,52950,N,140.85,133.6,137.65,138.65,-1.3,-0.95,-0.9,0.05,393750,336375,2437125,225,Y,18150,Y,93.2,86.8,89.65,88.35,30.4,23.6,18.8,4.8,56280,38340,7080,4410,N,-9570,N,55721.2,55682,55683.4,55713.8,BUY,win,28-04-2025 13:55,24336.55,24337.65,24325.9,24332
28-04-2025 14:00,3.6,0.9,5.9,5,61725,117900,30600,-1275,YES,23025,YES,24471,24451.7,24462,24465.6,2.75,3.4,3.35,0.05,298725,220350,1718175,-15675,YES,-91200,Y,145.5,134.75,138.5,141.25,-1.65,-2,-2,0,362925,277800,1894350,29550,YES,32250,N,91.15,84.5,88.4,86.75,1.2,1,6.4,5.4,27000,120840,5790,4860,N,6900,N,55735.8,55682,55713.8,55715,SELL,reverse,28-04-2025 14:00,24335.85,24339.2,24328.3,24332.55
28-04-2025 14:05,2.1,2.7,0.8,1.9,70050,70200,11775,300,N,975,Y,24471.5,24465.1,24465.6,24467.7,2.2,1.25,1.35,0.1,193650,216300,1067325,18225,Y,17775,YES,145.6,140.1,141.95,144.15,-1.7,-1,-1.05,0.05,400350,345750,1730475,15525,N,41100,N,87.35,83.55,86,84.3,10,-0.8,-2.2,1.4,31890,37380,2700,1440,N,-360,N,55731.8,55686.8,55707.2,55717.2,no signal,exc_loss,28-04-2025 14:05,24333.85,24343.05,24331.6,24334.05
28-04-2025 14:10,5,6.3,5,1.3,50475,146025,65775,1800,N,-3300,Y,24480,24470,24470,24475,7.1,5.85,5.9,0.05,217500,208125,2018700,22500,N,-98700,Y,151.25,144.1,144.15,151.25,-2.4,-2.15,-2.05,0.1,477975,378750,2416650,61425,YES,69075,Y,84.45,80.55,84.3,81.9,28,38.4,26.6,11.8,33180,38490,4800,-1320,N,7920,N,55750,55721.2,55722,55750,BUY,reverse,28-04-2025 14:10,24336.95,24352.3,24333.8,24350.6
28-04-2025 14:15,-24.8,-24.7,-21.1,3.6,78225,150075,103950,10725,N,11025,N,24475.1,24450.2,24475.1,24450.3,-14.95,-14.4,-14.55,0.15,257700,230100,2270550,-22875,YES,127425,YES,151.75,136,151.75,136.8,8.8,8.5,8.55,0.05,386850,528975,3079575,50175,N,-197400,YES,91.1,81.9,81.95,90.75,-41.4,-35.6,-30.4,5.2,40860,69180,13770,13410,N,570,N,55764.8,55708.6,55750,55708.6,SELL,win,28-04-2025 14:15,24352.6,24353.7,24326.05,24327
28-04-2025 14:20,-13.2,-13.2,-16.2,3,110175,255825,126375,-5175,YES,-300,Y,24454,24431.5,24450.3,24437.1,-8.05,-9.2,-9.15,0.05,227925,239400,2854875,-220800,YES,141150,N,139.6,125.5,137.65,129.6,7,7.7,7.85,0.15,375750,375450,5434875,40800,N,-335175,YES,99.5,90.1,90.1,97.1,-35.2,-32,-43.2,11.2,27240,41190,9210,1800,N,1410,N,55725,55675,55710.2,55675,SELL,win,28-04-2025 14:20,24328.3,24328.35,24304.7,24304.7
28-04-2025 14:25,-15,-12.6,-12.6,3.64E-12,112800,138000,218700,-10050,YES,2175,N,24441.2,24419.8,24437.6,24422.6,-8.4,-8.85,-8.95,0.1,293400,258150,4317525,-6900,Y,-1200,Y,130.95,118,128.3,119.9,5.5,6.2,6.25,0.05,330450,370050,7480125,48375,N,-70275,Y,106.4,94.5,98.15,103.65,-45,-42.4,-43.6,1.2,24930,76020,19140,9840,N,-600,N,55675,55630,55675,55630,no signal,win,28-04-2025 14:25,24308.3,24314.9,24293.55,24305.05
28-04-2025 14:30,-0.3,0.3,-1.2,1.5,100800,120750,129150,1725,N,-15000,Y,24436.9,24422,24422.6,24422.3,0.35,-0.3,-0.25,0.05,281325,353025,2989275,40425,Y,110400,YES,127.9,119.8,120,120.35,0.35,0.9,0.9,0,330300,323325,3678525,-3900,Y,10875,Y,104.55,97.1,103.65,104,10,11.8,13.8,2,25380,40890,14100,1500,N,-11070,N,55706,55622.8,55630,55640,BUY,reverse,28-04-2025 14:30,24308,24321.65,24302.8,24302.8
28-04-2025 14:35,-14.3,-14.3,-15.8,1.5,114300,141675,124725,-29700,YES,3750,N,24427,24408,24422.3,24408,-6.1,-6.55,-6.55,0,369675,314400,3713250,-17850,YES,-3450,Y,124.45,112.5,119.75,113.65,5.55,5.85,5.95,0.1,425925,405075,6325800,39825,YES,-224775,YES,111,101.6,104.75,110.3,-36.2,-36.6,-45.8,9.2,67560,43890,18120,-3450,N,-11070,N,55679.6,55601,55640,55603.8,SELL,exc_loss,28-04-2025 14:35,24305.4,24305.4,24280.9,24281.55
28-04-2025 14:40,-10.5,-10.5,-6.8,3.7,247350,140625,139875,20100,Y,-1425,Y,24408,24386,24406.6,24396.1,-5.4,-5.05,-5,0.05,327750,371325,4833225,31275,Y,62775,YES,115.6,103.75,113.9,108.5,4.5,4.55,4.55,0,310050,362550,7320525,-141900,Y,-49350,Y,122.85,108.85,110.45,114.95,-23.8,-20.8,-16,4.8,45570,76080,25500,-5760,N,-6960,N,55610,55558.2,55600,55576.2,BUY,win,28-04-2025 14:40,24284.05,24284.05,24265.45,24273.65
28-04-2025 14:45,12.9,8.9,10,1.1,130350,114150,125175,17175,N,-2250,Y,24410,24383,24396.1,24409,2.25,2.1,2.05,0.05,324900,317850,4709625,214275,Y,-66000,Y,111.9,99.55,108.25,110.5,-5.7,-5.5,-5.4,0.1,279375,298500,5561175,-183750,Y,91350,Y,120.95,107.1,114.75,109.05,52.8,40.6,40.4,0.2,48900,78570,17520,14730,N,5130,N,55629,55540,55576.2,55629,BUY,win,28-04-2025 14:45,24276.45,24283.75,24260.9,24281.2
28-04-2025 14:50,23,26.9,27.7,0.8,138375,120000,76425,27000,N,-7500,Y,24436.7,24401,24409,24432,10.95,11.05,11,0.05,332325,411525,6079425,-116550,YES,-16575,YES,123.3,107.7,110.55,121.5,-14.25,-14,-14.05,0.05,344100,323850,4493325,-45825,YES,-25350,YES,112.5,94.05,108.95,94.7,31,37.8,32.6,5.2,57180,32730,20430,-10920,N,5580,N,55677.2,55602.2,55629,55660,SELL,reverse,28-04-2025 14:50,24283.25,24313.6,24277.85,24311.8
28-04-2025 14:55,9.4,8.7,10,1.3,145275,97950,64875,-1125,YES,-150,N,24448,24425.6,24436.6,24446,2.2,2.7,2.6,0.1,293475,358350,4796475,-16500,Y,-24975,Y,126.7,116.45,121.1,123.3,-5.85,-6.35,-6.35,0,345450,323400,4296000,136425,YES,107325,Y,99.7,87.1,95.45,89.6,13.6,20.2,16.6,3.6,62970,31500,13620,-1320,N,-15060,N,55685.2,55600,55661.4,55675,no signal,exc_loss,28-04-2025 14:55,24313.55,24325.6,24306.3,24318.45
28-04-2025 15:00,5.9,9.4,4,5.4,166125,116025,103800,-73200,YES,20550,YES,24465,24443.2,24446,24451.9,3.95,4.1,4.15,0.05,304650,293700,5781750,-104925,YES,-62025,Y,138.4,124,124,127.95,-3.65,-3.65,-3.65,1.42E-14,402675,399000,4257675,-117525,Y,192525,Y,89.8,80.2,89.35,85.7,-0.2,0,6.6,6.6,83580,47790,22410,-24210,N,-540,N,55724.8,55671,55684.8,55684.6,no signal,reverse,28-04-2025 15:00,24322.2,24341.3,24320.6,24327.95
28-04-2025 15:05,-15.1,-12.3,-12.8,0.5,75525,93000,86100,4950,Y,2925,Y,24455.3,24435,24451.9,24436.8,-6.25,-6.75,-6.85,0.1,305625,232125,3162825,-44325,Y,92400,YES,128.45,118.45,128.45,122.2,5.6,5.8,5.85,0.05,384300,632775,3917475,-15825,YES,-206475,YES,93.7,85.3,86.05,91.65,-37.2,-39,-44.8,5.8,55050,24330,7980,-9420,N,3330,N,55693.4,55631,55670,55632.8,no signal,reverse,28-04-2025 15:05,24329.9,24330.25,24311.85,24314.2
28-04-2025 15:10,12,8.6,6.7,1.9,67350,96375,93675,8250,N,39225,YES,24454.6,24434.7,24438,24450,2.75,3.35,3.35,0,334425,375975,2315625,-11850,Y,-125475,Y,128.35,119.65,122.6,125.35,-2.2,-2.25,-2.4,0.15,349425,457500,3118725,-18300,Y,-27750,Y,95.45,86.65,91.9,89.7,22.4,7.8,15.8,8,28230,68880,14190,-21090,N,-3690,N,55664.8,55623.4,55632.8,55655.2,BUY,exc_loss,28-04-2025 15:10,24314.6,24327.95,24312.9,24324.1
28-04-2025 15:15,13.8,14.6,14.8,0.2,204975,103275,75900,16875,N,-7875,Y,24460,24445.8,24445.8,24459.6,5.95,6.05,6,0.05,339450,664725,2888325,-525,N,-84975,YES,132.2,125.85,125.85,131.8,-8.3,-8.3,-8.3,0,452850,350475,2599875,-52200,Y,-7275,Y,89.7,81.4,89.7,81.4,27.2,43.2,30.2,13,59100,29190,18240,23100,N,4200,N,55685.8,55640.2,55653.4,55680.6,BUY,reverse,28-04-2025 15:15,24325.6,24337.2,24325.25,24335.8
28-04-2025 15:20,-10.1,-11.5,-10,1.5,723825,178350,113250,-57600,YES,-2175,N,24462.8,24448,24460,24449.9,-9.65,-10.6,-10.6,0,222825,333075,2224650,-199125,YES,-36825,YES,132.8,121.05,131.65,122,5.85,5.2,5.2,0,303975,489000,2376900,120750,YES,-247425,YES,87.6,81.75,81.75,87.6,-17,-19.6,-19,0.6,46170,80520,19500,-8460,N,1980,N,55688,55663.6,55680.6,55663.6,SELL,reverse,28-04-2025 15:20,24336.5,24337.75,24322.05,24322.45
28-04-2025 15:25,5.1,2.8,3.6,0.8,655575,177375,181350,-103950,YES,-95325,Y,24461,24446,24448,24453.1,3.5,3.1,3.45,0.35,163425,233400,2428200,-1232850,YES,-287700,Y,130.35,120.75,122.3,125.8,-5.85,-6.1,-5.9,0.2,210750,233025,3499650,-993000,Y,-183675,Y,88.45,80.4,87.15,81.3,15.4,17.8,16.6,1.2,30420,63780,35220,-22230,N,-26610,N,55680.2,55650,55663.4,55678.8,BUY,not_triggered,28-04-2025 15:25,24322.4,24330.05,24309.55,24312.9
29-04-2025 09:15,25.1,26.2,24,2.2,100800,214950,249675,58125,N,176025,N,24550,24518,24524.9,24550,11.95,11.15,11.2,0.05,196275,274875,14524650,2109225,N,305700,N,105.45,85.75,91.4,103.35,-15,-13.8,-13.85,0.05,255975,200775,7393800,2854425,N,324150,N,84.1,66.7,81.7,66.7,220,207.2,211,3.8,70230,59280,156840,23880,N,15420,N,56139.6,55900,55900,56120,no signal,exc_loss,29-04-2025 09:15,24370.7,24442.25,24364.35,24439.25
29-04-2025 09:20,17,18.9,17,1.9,192975,3249675,253875,43425,N,-31350,Y,24567,24536.9,24550,24567,10.65,10.8,10.85,0.05,293175,239025,13228125,160575,N,278475,N,115.55,97.1,102.55,113.2,-7.1,-7.05,-7.05,7.11E-15,340650,336525,6291825,-488250,Y,303675,N,74.25,59.7,66.8,59.7,31.4,40.6,44.8,4.2,147540,102090,118140,-1350,N,25650,N,56194,56053.8,56133.4,56164.8,no signal,reverse,29-04-2025 09:20,24438.5,24455.05,24424.5,24453.7
29-04-2025 09:25,-33.7,-36.1,-32.6,3.5,154425,133425,260025,-5850,YES,9900,YES,24567.7,24525.3,24567.4,24533.7,-20.3,-20.4,-20.5,0.1,244950,296625,9652875,-405000,YES,500025,YES,113.95,91.9,113.65,93.35,16.7,17.45,17.45,0,388575,403425,8313975,165825,YES,-193725,YES,79.8,58.6,59.7,76.4,-164.6,-153.6,-142.4,11.2,39300,44430,69420,-570,N,2970,N,56168.8,55975.2,56164.8,56000.2,SELL,win,29-04-2025 09:25,24453.6,24457.65,24413.3,24417.1
29-04-2025 09:30,20.1,25,23.7,1.3,113250,154200,194400,19800,Y,14175,N,24565,24507,24533.9,24554,7.1,7.3,7.3,0,197625,222600,13785075,193800,Y,380325,N,109.6,82.9,92.95,100.05,-9.5,-9.6,-9.7,0.1,365625,335550,12544725,132600,N,210900,Y,89.35,58.85,75.7,66.2,16.8,12.2,12.4,0.2,43200,33720,64740,13110,N,26850,N,56100,55931,56003.4,56020.2,BUY,reverse,29-04-2025 09:30,24418.25,24452.9,24393.55,24440.2
