last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_2,close_2,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_3,close_3,high,low,,,,,,,,,
03-03-2025 13:45,11.5,33900,118,78525,119850,13.5,12.2,-41325,1.3,0,16050,N,22125,N,22244.28,22258,22269.5,22270,22252.3,1.85,1713825,180,701700,712275,1.5,1.5,-10575,0,-300,-16275,YES,30900,YES,61.19,55.8,57.65,59.45,53.45,-3.9,392325,177,168825,138225,-3.55,-3.6,30600,0.05,0,11400,YES,11700,N,203.71,197.6,193.7,203,190.65,,,,,,,,,
03-03-2025 13:50,-1.3,42150,125,94425,90825,-4.25,-1.2,3600,3.05,0,-4500,YES,-2475,Y,22244.55,22271,22269.7,22286.75,22265,-0.3,2036100,181,581400,681825,-0.35,-0.35,-100425,0,-75,-47700,YES,37950,N,61.19,58.2,57.9,64.3,57.6,1.9,504450,180,159675,165000,2.4,2.2,-5325,0.2,0,-3150,Y,-2550,YES,203.52,192.6,194.5,195.65,181.4,,,,,,,,,
03-03-2025 13:55,-30.25,52725,120,80700,198225,-32.65,-29.9,-117525,2.75,0,-9825,YES,-73200,Y,22244.57,22269.7,22239.45,22269.7,22233,-9.35,2211225,179,689925,747750,-9.35,-9.35,-57825,0,0,-32925,N,67725,YES,61.06,58.35,49,58.35,48.1,23.5,560925,180,122775,128175,21.65,21.55,-5400,0.1,0,27000,YES,-27375,YES,203.58,193.5,217,218,193.3,,,,,,,,,
03-03-2025 14:00,7.85,46350,123,81300,230175,8.55,8.8,-148875,0.25,75,-14550,YES,-12225,YES,22244.48,22234.2,22242.05,22247.9,22225.1,1.25,1663650,181,1000125,946125,1.25,1.35,54000,0.1,0,72750,Y,-31650,Y,60.92,49.05,50.3,50.85,46.65,-7.7,698775,180,129150,230775,-8.75,-8.8,-101625,0.05,0,-25350,Y,-18525,N,203.78,216.35,208.65,223.75,206.8,,,,,,,,,
03-03-2025 14:05,-19.65,80925,117,85725,106500,-20.05,-22.25,-20775,2.2,0,-11625,N,0,N,22244.13,22242.05,22222.4,22247.45,22210,-6.5,2401125,181,1058775,889125,-5.95,-6,169650,0.05,0,-69825,YES,75225,YES,60.68,50.75,44.25,50.9,42.35,18,675525,179,123825,124275,16.05,16.1,-450,0.05,-150,-2475,YES,-19050,YES,204.07,206.8,224.8,233.5,205.7,,,,,,,,,
03-03-2025 14:10,37.6,44700,127,99525,80400,41.45,35.5,19125,5.95,150,-3975,N,44400,YES,22244.16,22222.35,22259.95,22260.55,22222,10.5,3477600,181,695325,835725,10.95,10.95,-140400,7.11E-15,-75,65100,Y,-159600,Y,60.43,44,54.5,55.8,44,-29,604800,180,130950,201000,-29.4,-29.45,-70050,0.05,0,-1650,N,46575,Y,204.08,225.05,196.05,225.05,194.2,,,,,,,,,
03-03-2025 14:15,-14.95,29475,104,72600,73725,-19,-15,-1125,4,-150,10650,N,-20325,Y,22244.18,22259.95,22245,22260.95,22235.1,-6.15,2069625,180,766725,1167675,-6,-5.95,-400950,0.05,0,55875,N,68700,YES,60.3,54.6,48.45,55.2,47.15,12.75,380775,179,127275,134400,12.35,12.4,-7125,0.05,0,21075,YES,-20250,YES,204.08,196.25,209,212.65,195,,,,,,,,,
03-03-2025 14:20,13.5,32700,105,49125,157575,17.15,13.1,-108450,4.05,0,2175,YES,-40950,Y,22244.26,22245,22258.5,22265,22244.1,4.55,1800525,181,805200,932175,4.45,4.45,-126975,0,75,-26325,YES,-27150,Y,60.21,48.75,53.3,55.7,48.6,-11.45,329775,177,98700,110625,-10.9,-10.9,-11925,0,75,6900,N,5700,Y,204.04,207.9,196.45,208.95,191.45,,,,,,,,,
03-03-2025 14:25,16.7,47100,125,97800,98025,15.35,18,-225,2.65,0,-1800,YES,10125,YES,22244.47,22258.5,22275.2,22283,22256,6.5,2619675,180,822975,797325,7.25,7.3,25650,0.05,0,31125,Y,-46725,Y,60.18,53.5,60,62.55,52,-9.1,407700,181,163350,144300,-9.35,-9.4,19050,0.05,0,14850,N,21825,N,203.91,196.85,187.75,201.2,182.1,,,,,,,,,
03-03-2025 14:30,-9.4,14025,60,34875,67125,-9.2,-9.25,-32250,0.05,0,16725,N,-29100,Y,22244.53,22277.3,22267.9,22277.3,22263,-4.2,1095600,105,347175,433500,-4,-4,-86325,0,0,-65175,YES,56550,YES,60.16,59.85,55.65,60.35,54.85,7.4,247350,103,79950,76575,7,7.1,3375,0.1,0,207075,YES,4950,N,203.85,187.8,195.2,196.2,187.15,,,,,,,,,
03-03-2025 15:25,0,0,1,825,1275,0,0,-450,0,0,0,YES,0,YES,22246.17,22267,22267,22267,22267,0,0,1,7575,75,0,0,7500,0,0,0,Y,0,Y,59.53,54,54,54,54,0,0,1,300,150,0,0,150,0,0,0,Y,0,YES,203.69,192.45,192.45,192.45,192.45,,,,,,,,,
05-03-2025 09:15,4.45,207375,153,87450,104400,2.55,-1.8,-16950,4.35,0,41250,N,94125,N,22217.89,22222.7,22227.15,22236.8,22207.5,-1.1,8841975,162,428925,442500,-2,-2.1,-13575,0.1,0,898275,N,561525,N,48.93,51,49.9,54.5,44.9,-14.2,2792325,162,184050,142350,-12.75,-12.7,41700,0.05,-150,378900,N,176025,N,133.97,138.25,124.05,142.2,124.05,,,,,,,,,
05-03-2025 09:20,59.35,256950,178,198375,134100,54.65,59.85,64275,5.2,-75,17775,N,-39450,Y,22234.68,22227.15,22286.5,22286.5,22222,18.8,13809975,179,602775,438600,18.6,18.65,164175,0.05,-150,-2593875,YES,-277425,Y,54.25,49.1,67.9,68.35,46.5,-35.65,5274825,179,216150,196275,-34.45,-34.45,19875,0,225,-1398675,Y,219975,Y,117.26,124.2,88.55,127.8,88.55,,,,,,,,,
05-03-2025 09:25,21.7,276675,179,126750,113700,26.5,22.85,13050,3.65,0,59325,Y,-9825,YES,22252.69,22288.8,22310.5,22315,22267.75,18,19899975,180,649725,415425,18.3,18.25,234300,0.05,0,-192975,Y,120600,YES,64.35,69.55,87.55,91.05,62.55,-6.7,8957925,180,451650,280125,-6.5,-6.5,171525,0,225,259650,YES,325350,Y,102.01,87.4,80.7,96.4,78.6,,,,,,,,,
05-03-2025 09:30,-1.55,229500,176,176700,175125,-3.55,-2.95,1575,0.6,0,33600,N,42600,YES,22265,22310.5,22308.95,22319.9,22292.15,0.55,15668175,180,461625,378900,-0.4,-0.45,82725,0.05,0,67650,Y,564750,YES,70.54,87.25,87.8,95.25,79,0.35,9625500,180,663225,298575,1.35,1.2,364650,0.15,-75,418575,YES,337950,N,94.82,80.65,81,88.55,77.35,,,,,,,,,
05-03-2025 09:35,0.9,154125,173,182475,95400,1.15,0.5,87075,0.65,0,17025,N,26400,N,22271.62,22309.2,22310.1,22331.9,22302,-0.3,10832400,180,710175,329025,-0.55,-0.5,381150,0.05,75,135525,Y,309825,N,73.64,88.05,87.75,98.6,83.35,-2.05,9046425,180,317175,690975,-1.65,-1.7,-373800,0.05,0,38175,N,250725,N,90.6,80.75,78.7,84.85,72.75,,,,,,,,,
05-03-2025 09:40,30.5,160500,171,157275,136800,32.4,29.5,20475,2.9,0,8775,N,-25725,Y,22278.99,22310.15,22340.65,22354,22306,23.35,17145825,180,660600,447300,22.55,22.65,213300,0.1,-75,-113550,YES,-729450,Y,79.32,87.7,111.05,120.1,85.3,-8.25,10162125,176,370575,455400,-7.75,-7.75,-84825,0,600,-90450,Y,297375,Y,86.73,78.65,70.4,80.8,67.25,,,,,,,,,
05-03-2025 09:45,22.55,206325,178,345375,184275,24.3,23.75,161100,0.55,0,5325,N,5925,YES,22288.98,22340.65,22363.2,22370,22340,16.35,12627225,179,1145925,327900,16.3,16.35,818025,0.05,-75,-4725,Y,-289125,YES,84.35,110.75,127.1,132.6,106.5,-6.2,8796675,179,416250,586350,-6.1,-6.2,-170100,0.1,0,87600,YES,213225,N,83.58,70.25,64.05,72,63.35,,,,,,,,,
05-03-2025 09:50,-10.35,115425,176,137325,123750,-13.15,-10.35,13575,2.8,0,-12075,YES,5025,N,22293.27,22364.75,22354.4,22369.95,22340,-9.1,5659800,180,471300,296475,-9.25,-9.1,174825,0.15,-150,-36075,YES,175950,YES,86.1,126.4,117.3,127.8,109.7,3.3,6378225,180,459750,497775,3.6,3.6,-38025,1.42E-14,450,107700,YES,50475,N,82.05,64.15,67.45,72.25,63.85,,,,,,,,,
05-03-2025 09:55,4.55,83325,168,109200,205875,0.6,1.5,-96675,0.9,0,157200,Y,51525,YES,22296.08,22352.45,22357,22368,22340.4,1.45,6353775,179,363975,239850,1.35,1.3,124125,0.05,0,-97050,YES,46725,N,87.96,117.35,118.8,128.55,108.1,-1.75,7499775,178,709200,516375,-1.5,-1.5,192825,0,75,171975,YES,51075,N,80.36,67.5,65.75,73.55,60.75,,,,,,,,,
05-03-2025 10:00,-24.05,96900,172,135825,107100,-23.65,-26.15,28725,2.5,0,72375,N,21225,N,22298.69,22353,22328.95,22367.2,22328.95,-14.6,4929375,180,268200,243825,-14.85,-14.85,24375,0,-150,-43050,Y,153525,YES,88.99,117.55,102.95,125.7,101.7,7.25,7401150,180,577125,656400,7.5,7.6,-79275,0.1,0,106875,N,-3300,YES,79.42,66.5,73.75,75.25,63,,,,,,,,,
05-03-2025 10:05,19.95,78000,153,113250,164850,17.85,16.95,-51600,0.9,0,25725,N,-2325,Y,22300.1,22328.05,22348,22350,22325.05,9.1,5849775,180,290175,334275,8.4,8.4,-44100,0,0,173175,Y,29325,N,89.75,102.9,112,112.3,97.05,-8.15,8191875,180,503400,515700,-7.8,-7.8,-12300,0,0,-86625,Y,70275,Y,78.59,74.05,65.9,76.65,64.65,,,,,,,,,
05-03-2025 10:10,-11,36525,124,88875,153600,-11.4,-10,-64725,1.4,0,-17025,YES,6600,N,22300.7,22349,22338,22350,22323.3,-9.25,4461675,180,337725,306300,-8.65,-8.85,31425,0.2,0,79875,N,169650,YES,90.18,112.1,102.85,112.1,95.75,3,6357525,180,488100,555000,2.7,2.7,-66900,1.42E-14,-75,304950,YES,80925,N,78.06,65.8,68.8,75.7,65.7,,,,,,,,,
05-03-2025 10:15,-21.6,57900,139,94200,127425,-18.65,-18.05,-33225,0.6,75,25425,Y,-4125,Y,22301.38,22338,22316.4,22338,22315.45,-8.7,3753600,180,431400,297075,-8.9,-8.85,134325,0.05,0,-1500,YES,156675,N,90.39,102.1,93.4,103.65,92,5.15,6568200,180,592050,558075,5.2,5.25,33975,0.05,0,110700,N,-95625,YES,77.7,69.4,74.55,76.2,68.3,,,,,,,,,
05-03-2025 10:20,17,106275,140,110100,106200,19.4,16.95,3900,2.45,0,47475,Y,-12525,Y,22302.69,22319,22336,22338.45,22311.25,6.7,6663375,180,409650,392100,7.15,7.2,17550,0.05,75,147600,Y,-11175,Y,90.61,93.1,99.8,101.25,89,-6.1,8173050,180,569175,544875,-6.55,-6.6,24300,0.05,0,-171525,Y,130725,Y,77.29,74.2,68.1,77.75,67,,,,,,,,,
05-03-2025 10:25,6.25,26700,93,62025,69000,7.35,8.7,-6975,1.35,0,2925,YES,750,N,22303.11,22336,22342.25,22345.8,22325.05,3.8,4122150,116,294900,178575,4.15,4.15,116325,0,0,35400,N,-30900,Y,90.88,99.35,103.15,104.95,93.4,-5.95,5827200,180,800250,592875,-5.85,-5.8,207375,0.05,0,-233250,Y,184050,Y,76.78,68.7,62.75,73.6,62.7,,,,,,,,,
05-03-2025 10:30,16.95,40275,75,45450,110775,18.8,16.95,-65325,1.85,0,-2175,YES,-15150,Y,22304.89,22350,22366.95,22366.95,22346.2,12.7,3752625,84,124950,162075,11.9,11.85,-37125,0.05,75,11475,N,-229275,Y,92.04,107.55,120.25,121.25,107.5,-4.95,6528525,179,720525,592425,-5,-5,128100,0,75,-150750,YES,108900,N,75.93,62.65,57.7,66.05,57.55,,,,,,,,,
05-03-2025 10:35,6.7,118950,165,129075,172650,8.65,9,-43575,0.35,0,59025,Y,600,N,22308.32,22366.95,22373.65,22381.8,22360,4.4,6305775,180,397125,345375,3.25,3.2,51750,0.05,225,-152250,YES,-88500,YES,93.34,119.4,123.8,130.55,116.15,-3.75,5829750,180,698850,662625,-3.2,-3.2,36225,7.11E-15,75,33000,YES,21075,N,74.98,57.9,54.15,59.45,53.1,,,,,,,,,
05-03-2025 10:40,10.5,40650,132,82125,101625,10.5,10,-19500,0.5,0,12525,N,2400,N,22309.44,22372.05,22382.55,22385,22369.1,4.35,2634975,179,197550,270975,4.05,4.05,-73425,0,0,25350,Y,34725,YES,93.86,124,128.35,129.45,121.05,-3.2,3382050,179,799650,740250,-2.85,-2.85,59400,7.11E-15,75,-83325,Y,58425,Y,74.42,54.2,51,56.25,51,,,,,,,,,
05-03-2025 10:45,-18.7,89325,152,142725,102000,-16.25,-14.75,40725,1.5,0,77400,Y,17625,N,22311.91,22385,22366.3,22388.3,22361.3,-11,3469350,181,343650,289800,-10.95,-10.85,53850,0.1,0,-99450,YES,19875,N,94.46,128,117,130.9,113.7,4.3,4749975,181,704625,913725,4.2,4.25,-209100,0.05,0,100725,YES,-57750,YES,73.65,51.05,55.35,56,49.7,,,,,,,,,
05-03-2025 10:50,17.45,39600,112,76650,84375,14.7,15.1,-7725,0.4,0,15525,N,-1350,Y,22312.79,22366.3,22383.75,22383.75,22359.65,9.8,2275275,180,351075,391950,9.7,9.75,-40875,0.05,0,108450,Y,-94875,Y,94.79,116.9,126.7,126.7,113.05,-3.45,3228300,176,783600,774300,-3.4,-3.35,9300,0.05,0,-68250,Y,132900,Y,73.21,55.3,51.85,57.45,51.85,,,,,,,,,
05-03-2025 10:55,-2.9,49875,123,121875,162225,0,-1.8,-40350,1.8,0,33675,N,11400,N,22314.04,22383,22380.1,22385,22373.05,-2.65,2522250,180,324375,315300,-2.8,-2.8,9075,0,0,-23775,YES,24075,YES,95.24,126.05,123.4,129.25,117.8,1.3,2462625,180,772275,863925,1.25,1.3,-91650,0.05,150,255525,YES,74025,N,72.85,52,53.3,55.7,51.6,,,,,,,,,
05-03-2025 11:00,1.95,86175,141,146925,136800,2.55,1.3,10125,1.25,-75,3375,N,-12375,Y,22316.43,22381.05,22383,22395,22378.65,1.35,3509475,179,296475,335850,1.35,1.35,-39375,0,0,51075,Y,-87150,Y,95.91,123,124.35,135.8,121.25,-1.9,3842925,179,729450,912150,-1.95,-2.05,-182700,0.1,0,-86025,Y,96225,Y,72.26,53.5,51.6,53.5,48.95,,,,,,,,,
05-03-2025 11:05,-11,63075,130,207825,108225,-10.55,-10,99600,0.55,0,5700,N,-225,N,22317.81,22383,22372,22385.1,22366.1,-5.5,1923750,181,306225,300675,-5.35,-5.35,5550,0,0,-57900,YES,94950,YES,96.17,124.6,119.1,125.4,114.9,1.85,2790900,181,679875,756225,1.8,1.85,-76350,0.05,75,7500,YES,-42675,YES,71.9,51.5,53.35,55.65,51.25,,,,,,,,,
05-03-2025 11:10,13,29700,77,63525,38850,11.75,12,24675,0.25,0,21675,N,2625,N,22318.47,22372,22385,22388.8,22372,5.5,1702950,180,245400,358125,5.8,5.8,-112725,0,75,39300,Y,-37350,Y,96.43,118.4,123.9,126.75,117.3,-2.3,1977225,180,971175,704100,-2.45,-2.4,267075,0.05,0,29475,YES,112350,Y,71.63,53.8,51.5,54.7,50.55,,,,,,,,,
05-03-2025 11:15,3.85,67950,123,102675,96900,0.25,3.05,5775,2.8,0,-31275,YES,4950,N,22320.04,22385,22388.85,22396,22375,1.6,2143425,180,254775,284700,1.35,1.35,-29925,1.42E-14,75,-3600,YES,-69300,Y,96.78,124.05,125.65,130.6,118.75,-1.2,3435450,180,770250,880650,-1.1,-1.1,-110400,7.11E-15,-150,-110475,Y,22725,N,71.14,51.4,50.2,53.7,47.5,,,,,,,,,
05-03-2025 11:20,-1.9,31200,121,75450,72900,-2,-6.75,2550,4.75,0,-3075,Y,10125,N,22320.82,22384,22382.1,22393.35,22382.1,-5.05,1306200,180,321450,381225,-4.9,-5.15,-59775,0.25,0,-72000,YES,73425,YES,96.99,126.3,121.25,129,121.1,1.2,1964775,180,1123950,871050,1.35,1.25,252900,0.1,-75,141525,YES,-72375,YES,70.86,50,51.2,51.2,48,,,,,,,,,
05-03-2025 11:25,5.9,29100,102,52575,55950,2.6,6,-3375,3.4,0,-33150,YES,4125,N,22321.43,22382.1,22388,22388.4,22375.1,4.9,1576725,180,490950,268725,4.7,4.75,222225,0.05,-75,13050,Y,10350,N,97.2,121.1,126,126.2,117.8,-4.1,2974200,180,687225,779775,-4.1,-4.15,-92550,0.05,0,-216075,Y,123075,Y,70.46,51.1,47,52,47,,,,,,,,,
05-03-2025 11:30,15.55,80025,130,83850,72900,18.6,15.55,10950,3.05,0,7725,Y,-19125,Y,22323.44,22389,22404.55,22406.65,22385.75,8.35,3079200,180,288675,294075,8.15,8,-5400,0.15,0,57900,Y,-145800,Y,97.74,125.9,134.25,136.8,123.7,-3.25,4010100,180,933525,938250,-3.15,-3.2,-4725,0.05,0,-174675,YES,51450,N,69.83,47.1,43.85,47.8,43.35,,,,,,,,,
05-03-2025 11:35,33.65,239625,172,170250,187050,33.95,35.45,-16800,1.5,0,-3225,YES,-34425,Y,22331.1,22404.55,22438.2,22439.95,22403,36.2,5797125,180,254550,184950,34.75,34.8,69600,0.05,0,-143850,YES,-373500,Y,99.48,134.6,170.8,170.8,133.15,-8.4,8637225,180,823425,1926750,-8.05,-8,-1103325,0.05,0,-213900,Y,-163575,YES,68.22,43.9,35.5,44.4,35.5,,,,,,,,,
05-03-2025 11:40,2,96150,161,139125,126300,2.75,5,12825,2.25,0,10650,N,50250,YES,22334.14,22440,22442,22445,22427.85,2.25,2823375,179,211875,185325,2.95,3.2,26550,0.25,750,-53325,Y,60000,YES,100.47,168.65,170.9,172.75,158.75,-1.85,4890150,179,1095150,890025,-2,-2,205125,0,-225,86475,YES,73350,Y,67.3,35.95,34.1,37.8,33.85,,,,,,,,,
05-03-2025 11:45,15,135975,162,132750,227925,18,18.15,-95175,0.15,75,19125,N,-9600,Y,22338.66,22445,22460,22461.9,22439,14.95,2727450,181,173475,161700,13.9,13.95,11775,0.05,0,-122475,YES,30000,N,101.53,170.55,185.5,185.95,166.7,-1.4,5328300,181,1023000,1131075,-1.25,-1.2,-108075,0.05,-150,114825,YES,-87300,YES,66.27,34.05,32.65,34.65,31.25,,,,,,,,,
05-03-2025 11:50,10,179850,173,136275,307500,8.6,10,-171225,1.4,0,6000,N,3525,N,22345.29,22460,22470,22483,22459,13.4,2629650,179,167025,207375,13.85,13.95,-40350,0.1,0,-176250,YES,-63075,Y,102.86,186,199.4,208.9,186,0.05,5650350,179,1042875,1612350,-0.15,-0.1,-569475,0.05,-75,851475,YES,-102975,YES,65.22,32.65,32.7,33.6,30.2,,,,,,,,,
05-03-2025 11:55,-8.8,92475,153,113700,146925,-8.6,-7,-33225,1.6,0,-11475,YES,3900,N,22348.13,22470,22461.2,22473.5,22450.5,-5.75,1563525,180,169125,189150,-5.95,-6,-20025,0.05,-150,-80775,Y,39300,YES,103.57,200.65,194.9,201.7,184.55,0.5,3848400,180,1263450,1214700,0.6,0.6,48750,7.11E-15,-300,36675,N,49350,Y,64.57,32.55,33.05,34.85,31.95,,,,,,,,,
05-03-2025 12:00,-4.8,65475,138,144525,171075,-3.3,-3,-26550,0.3,0,-5925,N,13275,N,22350.08,22462.95,22458.15,22475,22455.05,-4.5,1157925,180,173775,161625,-4.3,-4.3,12150,2.84E-14,0,27225,Y,31125,N,104.1,194.9,190.4,204.1,189.3,1.55,2361000,180,1826550,1412775,1.55,1.6,413775,0.05,0,227925,YES,-1725,YES,64.18,32.8,34.35,34.65,32.1,,,,,,,,,
05-03-2025 12:05,1.65,44400,133,73500,114975,1.65,5.25,-41475,3.6,0,-6975,YES,13050,N,22351.4,22459.15,22460.8,22468.7,22456.35,3.6,615825,180,170100,151800,3.7,3.65,18300,0.05,-75,-33375,YES,-19425,Y,104.37,190.1,193.7,198.95,189.65,-0.45,2056425,180,1937175,1560600,-0.65,-0.65,376575,0,-75,-5550,Y,44475,Y,63.85,34.35,33.9,34.55,32.9,,,,,,,,,
05-03-2025 12:10,3.05,49950,144,99675,126300,3.1,3.05,-26625,0.05,0,13500,Y,-3000,Y,22352.87,22465,22468.05,22474,22460,1.6,733650,180,151800,183675,2.3,2.3,-31875,0,525,-27975,N,-23550,Y,104.71,193.4,195,201.85,193.1,-0.15,1739625,180,2001525,1832025,-0.4,-0.4,169500,0,-150,162600,YES,-7875,YES,63.58,33.8,33.65,34,32.1,,,,,,,,,
05-03-2025 12:15,-7.4,43200,122,108300,147375,-3.85,-5.35,-39075,1.5,75,8400,N,9225,N,22354.15,22468.1,22460.7,22474.95,22460,-3.4,674400,180,151575,142500,-3.45,-3.25,9075,0.2,0,-55575,YES,27525,YES,105.02,196,192.6,201.8,190.5,1.05,1942275,180,1718850,1602525,0.95,1,116325,0.05,0,-25500,Y,-56250,YES,63.28,33.45,34.5,35,32.3,,,,,,,,,
05-03-2025 12:20,1.5,39225,113,79575,101775,-3.3,-1.8,-22200,1.5,0,-2775,YES,6375,N,22355.19,22460.7,22462.2,22468.7,22455.1,-4.35,744150,180,163875,186675,-4.05,-4.1,-22800,0.05,0,5925,Y,26775,N,105.33,192.4,188.05,196.05,184.6,-0.65,2441250,180,1107300,1077675,-0.65,-0.7,29625,0.05,0,-72900,Y,76650,Y,62.92,34.55,33.9,35.85,33.35,,,,,,,,,
05-03-2025 12:25,8,35325,112,61275,96150,10,7.75,-34875,2.25,0,-4050,YES,6675,N,22356.16,22462.2,22470.2,22473.95,22457,9.4,876675,180,125025,161175,8.2,8.2,-36150,0,0,37275,Y,-28800,Y,105.71,188.4,197.8,200.45,187,-1.35,2245350,180,1571025,1178700,-1.35,-1.35,392325,0,0,-59700,N,27975,N,62.58,33.75,32.4,34.55,31.35,,,,,,,,,
05-03-2025 12:30,13,162375,155,130875,284775,14.35,13,-153900,1.35,-75,19950,Y,-62625,Y,22361.35,22472,22485,22498,22468.2,12.15,2004000,180,140400,114000,11.55,11.9,26400,0.35,0,-115200,YES,-71325,Y,106.74,198.45,210.6,224.65,197.25,-2.55,4912350,180,1967700,1604250,-2.45,-2.45,363450,3.55E-15,0,913575,YES,-24300,YES,61.79,31.85,29.3,32.35,27.85,,,,,,,,,
05-03-2025 12:35,9,47925,129,100650,171225,8.2,9,-70575,0.8,0,20775,N,-11250,YES,22362.77,22485,22494,22494,22480.45,6.15,709800,180,180975,130575,6.1,6.1,50400,0,0,300,Y,23025,YES,107.1,210.75,216.9,217.1,207,-3.2,3037500,180,2584950,2389575,-3.15,-3.15,195375,3.55E-15,75,-23250,Y,30450,Y,61.3,29.3,26.1,29.4,26.1,,,,,,,,,
05-03-2025 12:40,-17.3,43200,131,141075,85725,-16.35,-17.3,55350,0.95,0,-11625,YES,-150,N,22364.02,22494,22476.7,22494.05,22476.1,-15,591675,180,122775,146100,-14.15,-14.2,-23325,0.05,0,-63150,YES,42375,N,107.4,217.6,202.6,217.95,202.6,3.4,3071250,180,2601675,2723325,3.15,3.15,-121650,0,0,228150,YES,-161325,YES,60.8,26.1,29.5,29.5,25.85,,,,,,,,,
05-03-2025 12:45,-4.1,78075,136,178950,87975,-4.1,-1.7,90975,2.4,0,-9375,N,3750,N,22365.94,22476.1,22472,22479.9,22465,-3.1,806550,180,148950,136200,-3.25,-3.3,12750,0.05,75,-1650,Y,225,Y,107.76,202.8,199.7,206.05,195,-0.7,3332325,180,2174850,1930500,-0.6,-0.65,244350,0.05,150,18075,N,102900,Y,60.32,29.55,28.85,31.6,28.6,,,,,,,,,
05-03-2025 12:50,-11.95,45975,131,80925,96000,-7.9,-8.9,-15075,1,75,27000,Y,4350,N,22367.01,22475,22463.05,22477,22463.05,-7.5,546150,181,158400,130950,-7.25,-7.2,27450,0.05,75,-32025,YES,33825,YES,107.99,200.7,193.2,203.65,192.25,1.7,2370600,180,2667975,2450775,1.55,1.55,217200,3.55E-15,0,223575,YES,46800,N,59.97,28.7,30.4,30.5,27.8,,,,,,,,,
05-03-2025 12:55,-7.55,57750,140,150000,106650,-7.6,-9.2,43350,1.6,-75,-11100,YES,450,Y,22368.2,22463.05,22455.5,22469,22450,-10.15,1149225,179,143700,165975,-9.05,-9.15,-22275,0.1,0,-56775,YES,2550,Y,108.42,193.2,183.05,196.5,179.45,1.7,4031400,180,2137425,2077350,1.35,1.35,60075,3.55E-15,-75,-141825,Y,-54150,YES,59.46,30.3,32,33.35,29.4,,,,,,,,,
05-03-2025 13:00,-5.45,29325,107,96450,95850,-5.45,-4.4,600,1.05,0,2325,N,825,N,22368.78,22455.5,22450.05,22465,22450,-0.4,705750,180,158175,209025,-0.65,-0.9,-50850,0.25,0,-15975,Y,450,Y,108.67,182.15,181.75,191.7,179.1,-0.15,3172950,180,2268300,1986600,-0.15,-0.15,281700,3.55E-15,75,-29475,YES,44100,Y,59.05,31.8,31.65,32.6,28.7,,,,,,,,,
05-03-2025 13:05,-13.2,91125,153,127950,131700,-13.25,-10.25,-3750,3,0,-29700,YES,-1200,Y,22370.16,22450,22436.8,22453.15,22427.2,-10.8,1740825,180,174525,196125,-10.15,-10.2,-21600,0.05,-75,39525,Y,18075,N,109.17,180.9,170.1,184.2,160.75,2.25,6611400,180,1539375,1605000,2.05,2.05,-65625,0,-75,-136425,Y,-174450,YES,58.35,31.85,34.1,37.7,31,,,,,,,,,
05-03-2025 13:10,14.2,61125,119,93225,63150,12.45,8.6,30075,3.85,75,19350,Y,-77025,Y,22371.13,22436.8,22451,22453.3,22431.5,9.45,904650,180,140925,152475,7.6,7.6,-11550,0,0,-1650,YES,75,Y,109.45,170.55,180,180.15,165.75,-2.8,3544125,180,1315500,1506750,-2,-2,-191250,3.55E-15,0,150450,YES,168900,Y,57.97,33.95,31.15,35.6,31.05,,,,,,,,,
05-03-2025 13:15,0.55,48000,107,83025,67050,-2.3,-1.35,15975,0.95,0,-10200,YES,1950,YES,22372.01,22451,22451.55,22460,22445.2,-5.6,715200,180,194850,163800,-4.5,-4.55,31050,0.05,150,-10575,YES,34050,YES,109.69,179.95,174.35,183.3,174.35,1.6,3005775,180,1504575,1535625,1.25,1.3,-31050,0.05,0,94125,N,-23325,YES,57.62,31.25,32.85,32.85,29.65,,,,,,,,,
05-03-2025 13:20,6.2,24450,93,121800,59700,2,1.3,62100,0.7,0,2775,N,16800,N,22372.41,22444.05,22450.25,22457.2,22440.1,-0.1,702150,180,164925,162225,0.25,0.3,2700,0.05,0,24525,Y,12975,N,109.91,174.3,174.2,180.5,169.25,-0.55,2548950,180,1445250,1667325,-0.5,-0.5,-222075,0,-75,158025,YES,91050,Y,57.34,32.65,32.1,34,30.05,,,,,,,,,
05-03-2025 13:25,-3.15,23250,82,64650,65100,-0.9,-0.2,-450,0.7,0,-23925,YES,-450,Y,22372.8,22450.25,22447.1,22458.95,22444.9,0.5,553875,180,199350,150750,1,0.9,48600,0.1,-375,30375,N,-14850,Y,110.09,174,174.5,182.7,172.4,-1.05,1990500,181,1605300,1557075,-1.15,-1.15,48225,3.55E-15,75,-89850,Y,75600,N,57.12,32.15,31.1,32.6,29.2,,,,,,,,,
