last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
23-05-2025 12:20,36.9,32.9,35.9,-114300,-1643.4,46575,5925,N,-9675,N,0.77,24882.1,24919,23-05-2025 12:20,29.05,28.15,27.85,4200,-323.25,52275,-20550,YES,-30900,Y,387,416.05,419.25,386.6,0.65,23-05-2025 12:20,-7.3,-7.4,-7.4,-83025,-113.35,62700,-66075,Y,40875,N,107.5,100.2,109,98.8,-0.24
23-05-2025 12:25,-0.3,2.8,-1,-29775,-1194.8,34500,-12525,YES,-5475,N,0.43,24918.9,24918.6,23-05-2025 12:25,6.45,5.55,5.5,-4650,-359.35,56325,-5250,N,5550,YES,416.25,422.7,422.9,406.5,0.53,23-05-2025 12:25,0.2,0.1,0,-78600,-109.15,61425,21075,YES,33375,N,100.25,100.45,103.85,100,-0.17
23-05-2025 12:30,14.5,13.1,14.1,-257250,-1026.7,38100,18000,Y,37200,YES,1,24918.6,24933.1,23-05-2025 12:30,10.2,11,10.5,-18975,-363.85,55650,2625,N,-5700,Y,422.75,432.95,434.6,416.5,0.6,23-05-2025 12:30,-2.5,-2.2,-2.2,10275,-104.3,64950,27600,N,-37575,YES,100.4,97.9,101.95,96.2,-0.24
23-05-2025 12:35,-4.4,-5,-4.4,-136800,-759.7,39750,17550,N,-24675,Y,1.72,24933.1,24928.7,23-05-2025 12:35,-4.05,-4.35,-4.2,7200,-409.55,55875,-7875,YES,975,N,432.95,428.9,449,427.4,0.92,23-05-2025 12:35,2.9,2.65,2.7,-4875,-98.9,67875,64050,YES,-29400,N,97.85,100.75,101,96.3,-0.23
23-05-2025 12:40,-11.3,-12.7,-10.6,-41775,-1012.7,41250,38475,Y,-38325,Y,0.53,24928.7,24917.4,23-05-2025 12:40,-7.4,-7.35,-7.25,1650,-357.9,44925,-1350,N,-375,Y,429.75,422.35,441.8,416.6,0.51,23-05-2025 12:40,2.45,2.9,2.9,69900,-99.35,60750,-825,Y,450,Y,100.6,103.05,103.85,99.25,-0.16
23-05-2025 12:45,15.7,15.3,15.1,-133725,-813.3,38100,-9450,YES,13950,YES,0.39,24915.5,24931.2,23-05-2025 12:45,11.85,13.4,13.55,26775,-362.05,46125,-2025,YES,825,N,420.9,432.75,436.9,420.5,0.26,23-05-2025 12:45,-2.35,-2.55,-2.45,49125,-105.45,53625,-10725,Y,44175,Y,103.4,101.05,103.5,99.7,-0.11
23-05-2025 12:50,2.5,2.1,1.4,34275,-1139.9,35100,10350,N,-1425,Y,0.62,24931.2,24933.7,23-05-2025 12:50,3.15,2.5,2.25,-17100,-365.25,41325,3750,N,-5850,Y,432.75,435.9,445,426.4,0.37,23-05-2025 12:50,-1.5,-1.25,-1.25,122175,-94.1,52200,-32925,Y,-15525,YES,101.05,99.55,101.9,98.25,-0.11
23-05-2025 12:55,-11.3,-11.1,-10.2,47325,-982.4,36450,7275,N,15450,N,0.44,24933.3,24922,23-05-2025 12:55,-8.3,-9.45,-9.6,20775,-348.85,39225,-7425,YES,-825,N,435.9,427.6,441.95,425.9,0.26,23-05-2025 12:55,2.6,2.35,2.4,-48825,-96.75,53250,18975,YES,-25275,YES,99.55,102.15,102.3,98.5,-0.09
23-05-2025 13:00,6.7,8,6.8,70350,-1345.1,43725,16275,N,-12225,Y,1.31,24927.8,24934.5,23-05-2025 13:00,3.65,3.7,3.75,3525,-356.9,44400,6150,N,-3300,Y,427.6,431.25,438.5,423.25,0.25,23-05-2025 13:00,-2.5,-2.55,-2.7,-37050,-98.95,56175,-27900,Y,-375,Y,102,99.5,103.2,97.1,-0.15
23-05-2025 13:05,8.6,11,9.8,51600,-1541,48375,6600,N,-25350,Y,1.11,24934.5,24943.1,23-05-2025 13:05,10.75,10.6,10.65,-28350,-361,40050,-450,YES,525,N,431.25,442,450.15,430.95,0.49,23-05-2025 13:05,-1.45,-1.05,-1.05,-213600,-97.65,58050,-21150,N,13425,N,99.65,98.2,100.05,96.45,-0.21
