last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
02-01-2025 13:35,0.5986487101919776,-0.873540336618216,-0.45180143585146726,-0.7966433291864833,-0.6077875022313868,0.2956142961769856,-0.21848573060001156,-0.7456842637779328,0.31288568771961894,11800,-80050,-134775,-6225,71550,281475,75.0,-1000.0,-375.0,450.0,49350.0,72825.0,54.45656991504533
02-01-2025 13:40,0.8846264084045172,0.007738643587414454,0.19596211560500013,-0.33962061389639847,-0.8879374239295995,0.19881601938108623,0.8785267659129691,-0.28544686585921414,-0.15903864245121632,6175,12100,-941925,-5175,-161175,-22425,-325.0,-3725.0,-75.0,150.0,-61200.0,-27525.0,42.64126110030462
02-01-2025 13:45,0.6594145791156517,-0.5827483516357855,0.023364834359906866,-0.49568727230485754,-0.3764414442030107,0.6852235266596683,0.5194790460983381,-0.7219955006468153,-0.42466048268089507,2450,12750,-150975,-8475,92250,-206175,-150.0,-75.0,-750.0,900.0,75.0,-8850.0,49.8779448633881
02-01-2025 13:50,0.1202441538372238,-0.7227231292404029,-0.1156742043537404,0.231808566758757,-0.397519492058312,-0.309203583146158,0.5647194348602165,-0.2270772806862126,-0.4169322283542092,-450,3800,-737550,8175,-52800,47550,-175.0,-300.0,600.0,1125.0,-13050.0,-49650.0,34.510023036613696
02-01-2025 13:55,0.8799646675993101,-0.14187610289813626,0.009730249093815202,0.7644028124076399,-0.2768643680659446,0.18366729958322095,0.33077679649367636,-0.592011100378408,-0.47956938613755756,-6575,-8050,-128625,1275,-165150,-46875,400.0,-950.0,375.0,225.0,-20475.0,-2550.0,40.654030918419
02-01-2025 14:00,0.288020655818434,-0.5958251788665956,-0.3396078093709474,-0.54811503995217,-0.590332004066875,0.6137337486053099,0.8630389095464901,-0.8164841787190602,-0.801084654952877,5850,-5125,-248475,-7275,-156675,116550,-175.0,-250.0,825.0,750.0,18675.0,4650.0,60.62491310998621
02-01-2025 14:05,0.8613997443534668,-0.831573464186479,-0.9021725871355106,-0.8425080981961565,-0.5601736026039189,0.3414783127677254,0.5343284073670901,-0.9333629953804415,-0.37000342843657064,7575,-9600,-968325,-14475,-354075,214425,-75.0,425.0,-975.0,600.0,52125.0,84825.0,68.63334044919289
02-01-2025 14:10,0.6370928431853293,-0.6809431625945185,-0.45636940966199885,-0.4755722375939076,-0.922122911836534,0.3656015598754432,0.811311900466648,-0.780098223485285,-0.8350872296255454,850,100,-272700,-1275,251775,-155025,0.0,-200.0,-525.0,0.0,64050.0,-2100.0,66.26888309250234
02-01-2025 14:15,-0.005380098373439348,-0.8966874260401044,0.0360548374095188,-0.6451082452099058,-0.21349109560532348,-0.29867857090798855,0.744570994959363,-0.7132620202122019,-0.7418331621831524,1925,-26550,-190800,-5550,-213450,175200,-400.0,800.0,150.0,525.0,47025.0,-4650.0,47.72296056556664
02-01-2025 14:20,0.04913020174197751,-0.688580123899234,0.26118931888813246,0.30522743418031634,-0.5731407150442669,-0.8539466788400754,0.7996271514524219,-0.6604352121750501,-0.69499935053575,4200,13400,-136575,14925,-193875,-18675,-450.0,-1000.0,375.0,-225.0,-31800.0,-9075.0,54.29195763063582
