last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
19-12-2024 13:50,3,18075,-100,75,5.35,4.95,10975,750,YES,-500,N,0.09,0.45,2609775,-12300,-6125,0.45,0.45,94550,-235375,YES,-82125,YES,-0.11,-3.35,304450,-150,275,-3.5,-3.5,28300,-9625,YES,7400,N,-0.11,30.6,5490,960,-90,32.3,26.4,5385,8700,N,2115,N,0.04
19-12-2024 13:55,0,10750,-125,-50,-0.5,-1.95,11950,2000,N,17525,N,0.06,0.1,2888725,21000,-36975,0.05,0.05,112575,-66650,Y,-1825,YES,-0.11,-0.35,261775,0,-375,-0.3,-0.45,30550,-6650,N,-4950,YES,-0.11,2.25,12330,-690,0,0.1,1.85,5385,-5835,YES,1125,Y,0.05
19-12-2024 14:00,10.5,66200,400,400,7.45,9.95,23000,-750,YES,33525,N,0.53,-0.1,9390250,-1325,14275,-0.05,-0.05,99600,-268200,YES,-78525,Y,-0.3,-5.05,1224100,-1050,-175,-5.05,-5.15,36050,-11400,Y,950,N,-0.69,25.1,7995,-255,0,31.4,35.5,6120,3405,N,3060,N,0.24
19-12-2024 14:05,-3,11300,-375,-900,0,0.35,6900,1475,N,725,Y,0.08,0.35,3760375,-17275,-3450,0.35,0.35,78900,-218425,Y,-36350,YES,-0.13,1.35,275025,1300,-75,1.35,1.4,26950,21775,YES,-5075,YES,-0.13,-19.2,4395,-15,30,-20.9,-17.85,4275,-1050,YES,705,Y,0.12
19-12-2024 14:10,0.65,12850,50,0,-2.25,-2.8,10800,-3175,YES,-3725,Y,0.07,-1.3,4335350,12900,950,-1.25,-1.25,106250,-88250,Y,185525,YES,-0.15,3.2,425075,-950,475,2.8,2.85,33175,-28100,Y,-2600,N,-0.17,37.8,7995,4530,390,49.4,38.8,4665,6855,N,-10035,Y,0.28
19-12-2024 14:15,2.15,13850,-150,600,5,4.8,9800,1200,N,400,N,0.09,0.25,5010125,-20100,-2700,0.3,0.3,84800,31625,Y,-89550,Y,-0.18,-1.25,321275,400,600,-1.35,-1.3,33325,325,YES,-2700,YES,-0.12,-4.75,12600,-3180,-345,0.05,1.45,5175,-1425,YES,-30,N,0.67
19-12-2024 14:20,-9.95,18675,975,125,-9.9,-11.6,11400,-5500,YES,5275,N,0.11,-1.45,5303525,450,30425,-1.4,-1.4,103225,-395525,YES,5250,YES,-0.19,4.9,615275,400,3000,4.85,4.85,41175,575,N,17275,N,-0.24,-6.25,11475,675,0,-1,-3.85,5130,-690,N,-375,Y,0.65
19-12-2024 14:25,0.3,26300,-875,-50,0.3,3.95,13200,6800,N,-800,Y,0.11,0.15,4096000,31150,20600,0.15,0.15,98700,-44500,Y,-103750,Y,-0.15,-0.95,450625,25,275,-0.85,-0.7,30300,-30225,Y,-17625,YES,-0.14,2.55,11955,-675,45,7,11.4,6510,-1935,YES,-1185,Y,0.45
19-12-2024 14:30,-0.25,19725,50,75,3.45,1.75,7350,-1450,YES,1225,N,0.1,-0.2,3734650,-30800,-26525,-0.15,-0.15,60225,-520800,YES,39400,YES,-0.14,-0.7,276900,350,250,-0.75,-0.7,17025,3775,YES,-3925,N,-0.09,4,8205,0,45,4,7.2,4050,-4815,YES,2745,N,0.42
19-12-2024 14:35,0,0,0,0,0,0,0,0,N,0,Y,0,0.15,3344875,29950,-13825,0.1,0.1,88975,-137050,Y,-113625,Y,-0.12,0,0,0,0,0,0,0,0,Y,0,N,0,-24,5730,-285,60,-20.8,-24.95,6615,-2370,N,1260,Y,0.22
19-12-2024 14:40,0,0,0,0,0,0,0,0,N,0,N,0,-0.45,1645250,46275,51650,-0.45,-0.45,38425,-92475,Y,326650,YES,-0.06,0,0,0,0,0,0,0,0,N,0,N,0,-18.4,3135,-30,0,-17.35,-13.75,2040,-945,N,-510,Y,0.07
19-12-2024 14:45,0,0,0,0,0,0,0,0,N,0,N,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,0,0,N,0,N,0,0,0,0,0,0,0,0,0,N,0,N,0
19-12-2024 14:50,-1.75,17600,375,-50,-2,-1.9,8375,-8650,YES,-925,Y,0.07,-0.1,3625750,21925,6950,-0.05,-0.05,32475,-130025,YES,-21900,Y,-0.13,-1.35,87875,700,875,-0.6,-0.5,13450,-283775,Y,-400,YES,-0.03,19.05,5250,165,0,23.75,22.6,2850,-1335,YES,-615,Y,0.14
19-12-2024 14:55,-5,50725,-75,0,-5.4,-5.05,15925,-27275,YES,-1700,Y,0.23,0.5,5502850,-321575,-208975,0.5,0.5,82700,-166550,YES,-1003700,Y,-0.19,2.15,387550,550,-1525,2.15,2.1,25775,-823800,Y,-40250,YES,-0.1,-15.05,9270,-45,255,-4.2,-9.9,7065,-2505,YES,-1335,Y,0.38
19-12-2024 15:00,13.05,73225,-25,0,14.5,13.6,14900,250,Y,-9625,Y,0.39,-0.7,6786525,400475,204850,-0.65,-0.65,87500,-2612775,YES,809100,YES,-0.23,-5.9,580800,1125,-325,-5.85,-5.8,31250,-366725,YES,6950,Y,-0.17,72.95,32265,-90,-180,71.8,84.15,7200,-8430,YES,-15600,Y,2.24
