last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val
02-01-2025 09:35,23906.55,313325,283375,100,450,02-01-2025 09:35,61.25,41390625,807825,1875,2775,02-01-2025 09:35,168.8,21757125,205725,750,825
02-01-2025 09:36,23909.6,315575,284375,75,1000,02-01-2025 09:36,62.25,41408475,815025,3675,1875,02-01-2025 09:36,166.9,21759375,212850,375,975
02-01-2025 09:36,23909.8,315500,283500,75,975,02-01-2025 09:36,61.25,41412225,820425,1950,2475,02-01-2025 09:36,168,21759450,218025,450,675
02-01-2025 09:36,23911.65,315575,282525,50,200,02-01-2025 09:36,61.55,41411625,827850,3225,3300,02-01-2025 09:36,165.8,21760650,214425,525,3000
02-01-2025 09:36,23906.65,315100,281525,150,150,02-01-2025 09:36,59.6,41411625,829125,3825,1950,02-01-2025 09:36,168.2,21763575,215100,975,600
02-01-2025 09:36,23905,314225,283275,275,100,02-01-2025 09:36,58.8,41353500,852675,3225,2700,02-01-2025 09:36,169.4,21770475,211350,1125,825
02-01-2025 09:36,23907.9,315375,280125,475,175,02-01-2025 09:36,70.5,41407950,845400,2625,3750,02-01-2025 09:36,156.8,21765675,219675,600,675
02-01-2025 09:37,23934.95,313150,267650,300,1325,02-01-2025 09:37,68.95,41408325,584625,825,900,02-01-2025 09:37,148.8,21713325,214050,525,375
02-01-2025 09:37,23936.35,312975,256875,350,100,02-01-2025 09:37,75,41387025,581625,1425,1275,02-01-2025 09:37,141.6,21688650,209775,525,525
02-01-2025 09:37,23944,313400,257475,225,350,02-01-2025 09:37,73,41371950,559350,600,1275,02-01-2025 09:37,140.2,21687975,210525,525,1200
02-01-2025 09:37,23941.05,311750,266775,275,475,02-01-2025 09:37,73.3,41376225,614025,1275,2100,02-01-2025 09:37,143.95,21712275,212850,375,1125
02-01-2025 09:37,23932.65,315825,268075,525,1475,02-01-2025 09:37,71.8,41410725,625500,5700,1575,02-01-2025 09:37,144.9,21716775,204450,375,1275
02-01-2025 09:37,23939.7,319800,267975,275,800,02-01-2025 09:37,73.3,41408475,617850,5700,3000,02-01-2025 09:37,143.7,21729525,222150,900,1200
02-01-2025 09:38,23938.3,314600,273100,150,200,02-01-2025 09:38,70.65,41407875,645600,3075,1800,02-01-2025 09:38,145.35,21744300,225000,300,1275
02-01-2025 09:38,23933.5,321400,275475,450,75,02-01-2025 09:38,71.7,41405700,661725,5475,1800,02-01-2025 09:38,145.05,21745350,217500,600,825
02-01-2025 09:38,23931.55,324150,278125,50,1125,02-01-2025 09:38,69.05,41415825,684375,975,3300,02-01-2025 09:38,145,21758850,220725,300,1200
02-01-2025 09:38,23937.8,322575,276300,300,925,02-01-2025 09:38,69.9,41385300,691875,1875,900,02-01-2025 09:38,142.95,21754875,222000,2850,1125
02-01-2025 09:38,23942,325250,274550,100,175,02-01-2025 09:38,72,41421225,703275,2475,2100,02-01-2025 09:38,140.2,21750375,229200,19950,375
02-01-2025 09:38,23940,323950,276525,350,475,02-01-2025 09:38,72.75,41438250,697800,2100,1800,02-01-2025 09:38,142.2,21753225,227925,525,750
02-01-2025 09:39,23936.4,322750,277825,475,400,02-01-2025 09:39,71.65,41434125,706050,3075,2175,02-01-2025 09:39,141.6,21769575,229725,1200,1500
